freiburg1_plant
image      depth      pose
537 1305032372.366255    1305032372.366292    1305032372.3700
538 1305032372.398316    1305032372.398337    1305032372.4001
539 1305032372.430828    1305032372.430932    1305032372.4301
540 1305032372.466062    1305032372.466079    1305032372.4701
541 1305032372.498126    1305032372.498135    1305032372.5001
542 1305032372.530471    1305032372.530492    1305032372.5301
543 1305032372.565932    1305032372.570271    1305032372.5701
544 1305032372.597830    1305032372.597861    1305032372.6002
545 1305032372.629940    1305032372.629218    1305032372.6301
546 1305032372.664099    1305032372.664108    1305032372.6601
547 1305032372.698677    1305032372.698696    1305032372.7000
548 1305032372.766495    1305032372.766505    1305032372.7701
549 1305032372.797977    1305032372.797997    1305032372.8001
550 1305032372.831419    1305032372.831463    1305032372.8301
551 1305032372.866951    1305032372.866969    1305032372.8701
552 1305032372.898820    1305032372.898841    1305032372.9000
553 1305032372.930434    1305032372.930454    1305032372.9301
554 1305032372.966593    1305032372.966691    1305032372.9701
555 1305032372.998908    1305032372.998926    1305032373.0001
556 1305032373.030602    1305032373.030611    1305032373.0301
557 1305032373.066888    1305032373.066897    1305032373.0700
558 1305032373.099756    1305032373.099775    1305032373.1001
559 1305032373.166370    1305032373.166377    1305032373.1700
560 1305032373.198396    1305032373.198404    1305032373.2001
561 1305032373.230473    1305032373.230484    1305032373.2300
562 1305032373.266720    1305032373.266752    1305032373.2701
563 1305032373.298826    1305032373.298845    1305032373.3001
564 1305032373.331205    1305032373.331228    1305032373.3301
565 1305032373.366852    1305032373.366882    1305032373.3701
566 1305032373.399036    1305032373.399055    1305032373.4000
567 1305032373.434600    1305032373.434622    1305032373.4300
568 1305032373.498931    1305032373.498970    1305032373.5000
569 1305032373.534642    1305032373.534678    1305032373.5300
570 1305032373.566765    1305032373.566786    1305032373.5700
571 1305032373.598768    1305032373.598786    1305032373.6000
572 1305032373.637020    1305032373.635967    1305032373.6400
573 1305032373.697902    1305032373.697914    1305032373.7001
574 1305032373.734487    1305032373.734507    1305032373.7301
575 1305032373.766407    1305032373.766443    1305032373.7701
576 1305032373.834900    1305032373.834934    1305032373.8300
577 1305032373.867214    1305032373.867293    1305032373.8701
578 1305032373.899236    1305032373.899270    1305032373.9000
579 1305032373.935042    1305032373.935073    1305032373.9301
580 1305032373.966997    1305032373.967085    1305032373.9701
581 1305032373.999161    1305032373.999199    1305032374.0000
582 1305032374.031130    1305032374.031187    1305032374.0300
583 1305032374.066694    1305032374.066725    1305032374.0701
584 1305032374.098892    1305032374.098933    1305032374.1000
585 1305032374.134638    1305032374.134653    1305032374.1300
586 1305032374.198898    1305032374.198931    1305032374.2000
587 1305032374.234560    1305032374.234571    1305032374.2300
588 1305032374.266147    1305032374.266232    1305032374.2700
589 1305032374.334742    1305032374.334758    1305032374.3300
590 1305032374.399115    1305032374.399126    1305032374.4000
591 1305032374.434908    1305032374.434942    1305032374.4300
592 1305032374.498699    1305032374.498778    1305032374.5000
593 1305032374.534396    1305032374.534408    1305032374.5300
594 1305032374.594126    1305032374.605154    1305032374.5900
595 1305032374.634435    1305032374.634454    1305032374.6300
596 1305032374.666012    1305032374.666026    1305032374.6700
597 1305032374.733801    1305032374.733811    1305032374.7300
598 1305032374.794088    1305032374.799002    1305032374.7900
599 1305032374.833035    1305032374.833082    1305032374.8307
600 1305032374.865378    1305032374.865385    1305032374.8700
601 1305032374.934044    1305032374.934055    1305032374.9301
602 1305032374.994296    1305032375.002817    1305032374.9900
603 1305032375.033877    1305032375.033887    1305032375.0300
604 1305032375.093980    1305032375.102173    1305032375.0902
605 1305032375.133595    1305032375.133604    1305032375.1300
606 1305032375.165413    1305032375.165423    1305032375.1701
607 1305032375.233686    1305032375.233840    1305032375.2300
608 1305032375.266159    1305032375.266195    1305032375.2701
609 1305032375.301758    1305032375.301769    1305032375.3001
610 1305032375.333721    1305032375.333732    1305032375.3300
611 1305032375.365860    1305032375.365885    1305032375.3700
612 1305032375.401985    1305032375.402005    1305032375.4000
613 1305032375.434217    1305032375.434228    1305032375.4300
614 1305032375.465834    1305032375.465844    1305032375.4700
615 1305032375.499837    1305032375.499846    1305032375.5000
616 1305032375.532916    1305032375.532923    1305032375.5300
617 1305032375.564725    1305032375.564754    1305032375.5601
618 1305032375.601458    1305032375.601530    1305032375.6000
619 1305032375.633354    1305032375.633994    1305032375.6300
620 1305032375.665617    1305032375.665634    1305032375.6700
621 1305032375.701017    1305032375.701032    1305032375.7000
622 1305032375.733414    1305032375.733424    1305032375.7300
623 1305032375.765442    1305032375.765813    1305032375.7700
624 1305032375.801321    1305032375.801369    1305032375.8000
625 1305032375.833190    1305032375.833207    1305032375.8300
626 1305032375.901630    1305032375.901646    1305032375.9000
627 1305032375.933396    1305032375.933407    1305032375.9301
628 1305032375.998887    1305032375.998893    1305032376.0000
629 1305032376.032860    1305032376.032870    1305032376.0301
630 1305032376.102161    1305032376.102191    1305032376.1000
631 1305032376.133711    1305032376.133788    1305032376.1300
632 1305032376.199867    1305032376.199876    1305032376.2100
633 1305032376.261897    1305032376.273911    1305032376.2600
634 1305032376.301905    1305032376.301938    1305032376.3000
635 1305032376.333850    1305032376.333881    1305032376.3299
636 1305032376.401623    1305032376.401634    1305032376.4000
637 1305032376.433420    1305032376.433772    1305032376.4303
638 1305032376.502252    1305032376.502274    1305032376.5000
639 1305032376.534217    1305032376.534012    1305032376.5300
640 1305032376.601916    1305032376.602018    1305032376.6000
641 1305032376.633870    1305032376.633878    1305032376.6300
642 1305032376.702073    1305032376.702106    1305032376.6999
643 1305032376.734273    1305032376.734286    1305032376.7299
644 1305032376.802316    1305032376.802346    1305032376.8000
645 1305032376.833971    1305032376.833992    1305032376.8300
646 1305032376.901902    1305032376.901913    1305032376.8999
647 1305032376.933566    1305032376.933692    1305032376.9300
648 1305032376.999109    1305032376.999115    1305032377.0000
649 1305032377.033968    1305032377.033983    1305032377.0300
650 1305032377.102624    1305032377.102669    1305032377.1000
651 1305032377.161952    1305032377.170226    1305032377.1599
652 1305032377.201774    1305032377.201999    1305032377.1999
653 1305032377.261926    1305032377.270905    1305032377.2600
654 1305032377.302313    1305032377.301796    1305032377.2999
655 1305032377.362122    1305032377.370316    1305032377.3600
656 1305032377.401791    1305032377.401804    1305032377.3999
657 1305032377.461954    1305032377.472533    1305032377.4600
658 1305032377.501541    1305032377.501559    1305032377.5000
659 1305032377.562030    1305032377.569572    1305032377.5600
660 1305032377.602337    1305032377.602349    1305032377.6000
661 1305032377.662079    1305032377.669877    1305032377.6599
662 1305032377.701676    1305032377.701705    1305032377.6999
663 1305032377.762107    1305032377.769318    1305032377.7599
664 1305032377.801528    1305032377.801678    1305032377.7999
665 1305032377.862016    1305032377.869348    1305032377.8599
666 1305032377.901222    1305032377.901238    1305032377.8999
667 1305032377.962041    1305032377.969308    1305032377.9599
668 1305032378.001490    1305032378.001243    1305032377.9999
669 1305032378.062184    1305032378.068725    1305032378.0600
670 1305032378.101402    1305032378.101420    1305032378.1000
671 1305032378.162063    1305032378.169193    1305032378.1599
672 1305032378.201701    1305032378.202266    1305032378.2000
673 1305032378.262060    1305032378.269616    1305032378.2599
674 1305032378.297958    1305032378.306182    1305032378.3000
675 1305032378.330021    1305032378.340777    1305032378.3299
676 1305032378.362038    1305032378.367690    1305032378.3599
677 1305032378.398026    1305032378.406284    1305032378.3999
678 1305032378.430058    1305032378.438513    1305032378.4299
679 1305032378.462047    1305032378.470434    1305032378.4599
680 1305032378.497867    1305032378.504807    1305032378.5000
681 1305032378.530157    1305032378.539167    1305032378.5299
682 1305032378.562081    1305032378.570470    1305032378.5599
683 1305032378.597959    1305032378.607040    1305032378.5999
684 1305032378.630158    1305032378.640593    1305032378.6300
685 1305032378.661960    1305032378.674045    1305032378.6600
686 1305032378.698231    1305032378.708133    1305032378.6999
687 1305032378.730042    1305032378.741855    1305032378.7300
688 1305032378.761985    1305032378.774289    1305032378.7599
689 1305032378.797887    1305032378.811244    1305032378.7999
690 1305032378.830168    1305032378.840101    1305032378.8300
691 1305032378.862028    1305032378.871857    1305032378.8599
692 1305032378.897945    1305032378.907789    1305032378.8999
693 1305032378.930160    1305032378.938846    1305032378.9299
694 1305032378.962166    1305032378.971348    1305032378.9608
695 1305032378.997991    1305032379.007038    1305032378.9999
696 1305032379.030183    1305032379.038668    1305032379.0300
697 1305032379.062055    1305032379.071271    1305032379.0599
698 1305032379.098076    1305032379.106727    1305032379.1000
699 1305032379.130109    1305032379.138937    1305032379.1300
700 1305032379.162033    1305032379.170930    1305032379.1600
701 1305032379.198104    1305032379.206680    1305032379.2000
702 1305032379.230194    1305032379.238614    1305032379.2300
703 1305032379.262091    1305032379.271270    1305032379.2600
704 1305032379.298124    1305032379.310742    1305032379.3000
705 1305032379.330184    1305032379.342450    1305032379.3300
706 1305032379.362135    1305032379.373747    1305032379.3601
707 1305032379.398082    1305032379.406812    1305032379.4001
708 1305032379.430183    1305032379.440732    1305032379.4301
709 1305032379.462019    1305032379.472994    1305032379.4601
710 1305032379.498116    1305032379.507528    1305032379.5001
711 1305032379.530134    1305032379.539852    1305032379.5301
712 1305032379.562170    1305032379.575545    1305032379.5609
713 1305032379.598236    1305032379.607089    1305032379.6001
714 1305032379.630200    1305032379.641416    1305032379.6301
715 1305032379.662215    1305032379.676703    1305032379.6601
716 1305032379.698218    1305032379.707878    1305032379.7001
717 1305032379.730243    1305032379.738599    1305032379.7301
718 1305032379.762529    1305032379.775239    1305032379.7602
719 1305032379.798231    1305032379.807815    1305032379.8002
720 1305032379.830305    1305032379.839500    1305032379.8302
721 1305032379.862243    1305032379.875565    1305032379.8602
722 1305032379.898138    1305032379.903833    1305032379.9002
723 1305032379.930293    1305032379.940009    1305032379.9302
724 1305032379.962343    1305032379.976659    1305032379.9602
725 1305032379.998300    1305032380.007756    1305032380.0003
726 1305032380.030360    1305032380.040494    1305032380.0303
727 1305032380.062398    1305032380.076762    1305032380.0603
728 1305032380.098304    1305032380.107291    1305032380.1003
729 1305032380.130311    1305032380.140050    1305032380.1302
730 1305032380.162318    1305032380.176572    1305032380.1604
731 1305032380.198396    1305032380.207110    1305032380.2003
732 1305032380.230356    1305032380.239460    1305032380.2303
733 1305032380.262393    1305032380.276664    1305032380.2603
734 1305032380.298557    1305032380.307734    1305032380.3003
735 1305032380.330519    1305032380.339866    1305032380.3303
736 1305032380.362378    1305032380.375602    1305032380.3602
737 1305032380.398355    1305032380.407488    1305032380.4002
738 1305032380.430475    1305032380.439180    1305032380.4302
739 1305032380.462299    1305032380.473087    1305032380.4603
740 1305032380.498445    1305032380.507283    1305032380.5003
741 1305032380.530597    1305032380.539774    1305032380.5302
742 1305032380.562412    1305032380.576395    1305032380.5603
743 1305032380.598350    1305032380.609316    1305032380.6002
744 1305032380.630332    1305032380.639507    1305032380.6303
745 1305032380.662349    1305032380.675545    1305032380.6603
746 1305032380.698289    1305032380.707658    1305032380.7002
747 1305032380.730370    1305032380.739529    1305032380.7303
748 1305032380.762372    1305032380.776434    1305032380.7603
749 1305032380.798301    1305032380.803780    1305032380.8002
750 1305032380.830371    1305032380.843621    1305032380.8303
751 1305032380.862334    1305032380.876451    1305032380.8604
752 1305032380.898284    1305032380.906774    1305032380.9002
753 1305032380.930298    1305032380.944580    1305032380.9303
754 1305032380.962305    1305032380.976235    1305032380.9602
755 1305032380.998378    1305032381.010534    1305032381.0003
756 1305032381.030403    1305032381.043413    1305032381.0303
757 1305032381.062315    1305032381.075126    1305032381.0603
758 1305032381.098290    1305032381.107139    1305032381.1003
759 1305032381.130313    1305032381.143098    1305032381.1302
760 1305032381.162419    1305032381.175951    1305032381.1603
761 1305032381.198441    1305032381.206840    1305032381.2002
762 1305032381.230357    1305032381.244183    1305032381.2303
763 1305032381.262413    1305032381.275997    1305032381.2602
764 1305032381.298382    1305032381.309728    1305032381.3002
765 1305032381.330288    1305032381.341217    1305032381.3302
766 1305032381.362293    1305032381.373199    1305032381.3602
767 1305032381.398352    1305032381.408681    1305032381.4002
768 1305032381.430337    1305032381.444067    1305032381.4303
769 1305032381.462322    1305032381.474756    1305032381.4602
770 1305032381.498437    1305032381.508685    1305032381.5002
771 1305032381.530570    1305032381.545353    1305032381.5302
772 1305032381.562344    1305032381.576827    1305032381.5602
773 1305032381.598331    1305032381.608397    1305032381.6003
774 1305032381.630276    1305032381.644906    1305032381.6302
775 1305032381.662406    1305032381.675936    1305032381.6602
776 1305032381.698379    1305032381.707240    1305032381.7002
777 1305032381.730349    1305032381.744570    1305032381.7302
778 1305032381.762321    1305032381.776694    1305032381.7603
779 1305032381.798267    1305032381.810015    1305032381.8002
780 1305032381.830339    1305032381.843860    1305032381.8302
781 1305032381.862314    1305032381.876540    1305032381.8603
782 1305032381.898313    1305032381.907470    1305032381.9002
783 1305032381.930344    1305032381.943636    1305032381.9302
784 1305032381.962306    1305032381.975700    1305032381.9602
785 1305032381.998299    1305032382.007016    1305032382.0002
786 1305032382.030594    1305032382.043778    1305032382.0303
787 1305032382.062333    1305032382.076551    1305032382.0603
788 1305032382.098407    1305032382.112595    1305032382.0902
789 1305032382.130332    1305032382.142801    1305032382.1305
790 1305032382.162337    1305032382.175194    1305032382.1602
791 1305032382.198300    1305032382.212343    1305032382.2002
792 1305032382.230395    1305032382.244823    1305032382.2302
793 1305032382.262337    1305032382.275045    1305032382.2602
794 1305032382.298388    1305032382.311569    1305032382.3002
795 1305032382.330338    1305032382.343035    1305032382.3302
796 1305032382.362344    1305032382.375765    1305032382.3602
797 1305032382.398302    1305032382.411673    1305032382.4002
798 1305032382.430306    1305032382.445108    1305032382.4302
799 1305032382.462307    1305032382.476983    1305032382.4602
800 1305032382.498305    1305032382.512630    1305032382.5003
801 1305032382.530313    1305032382.545000    1305032382.5302
802 1305032382.562286    1305032382.577082    1305032382.5606
803 1305032382.598353    1305032382.614372    1305032382.6003
804 1305032382.630346    1305032382.644837    1305032382.6302
805 1305032382.662292    1305032382.675979    1305032382.6606
806 1305032382.698317    1305032382.713425    1305032382.7002
807 1305032382.730327    1305032382.744674    1305032382.7303
808 1305032382.762183    1305032382.776770    1305032382.7603
809 1305032382.798300    1305032382.812185    1305032382.8002
810 1305032382.830351    1305032382.844824    1305032382.8305
811 1305032382.862516    1305032382.875189    1305032382.8602
812 1305032382.898275    1305032382.913733    1305032382.9002
813 1305032382.930284    1305032382.943823    1305032382.9302
814 1305032382.962382    1305032382.975989    1305032382.9602
815 1305032382.998323    1305032383.012820    1305032383.0002
816 1305032383.030405    1305032383.044130    1305032383.0302
817 1305032383.062301    1305032383.077761    1305032383.0602
818 1305032383.098297    1305032383.113060    1305032383.1002
819 1305032383.130529    1305032383.144756    1305032383.1302
820 1305032383.162552    1305032383.177793    1305032383.1603
821 1305032383.198294    1305032383.213287    1305032383.2002
822 1305032383.231449    1305032383.243505    1305032383.2303
823 1305032383.298309    1305032383.311447    1305032383.3002
824 1305032383.330305    1305032383.341434    1305032383.3302
825 1305032383.362334    1305032383.379477    1305032383.3602
826 1305032383.398286    1305032383.411502    1305032383.4002
827 1305032383.430324    1305032383.443669    1305032383.4303
828 1305032383.462332    1305032383.479196    1305032383.4602
829 1305032383.498344    1305032383.511381    1305032383.5002
830 1305032383.530359    1305032383.544691    1305032383.5302
831 1305032383.562471    1305032383.579562    1305032383.5602
832 1305032383.598345    1305032383.613124    1305032383.6002
833 1305032383.630389    1305032383.644735    1305032383.6302
834 1305032383.662347    1305032383.679654    1305032383.6602
835 1305032383.698408    1305032383.712037    1305032383.7002
836 1305032383.730311    1305032383.742653    1305032383.7302
837 1305032383.762295    1305032383.778285    1305032383.7602
838 1305032383.798245    1305032383.812039    1305032383.8002
839 1305032383.830511    1305032383.843925    1305032383.8303
840 1305032383.862397    1305032383.878906    1305032383.8603
841 1305032383.898295    1305032383.911427    1305032383.9002
842 1305032383.930382    1305032383.943289    1305032383.9303
843 1305032383.962464    1305032383.979220    1305032383.9602
844 1305032383.998360    1305032384.011402    1305032384.0002
845 1305032384.030384    1305032384.042763    1305032384.0302
846 1305032384.062390    1305032384.079025    1305032384.0602
847 1305032384.098318    1305032384.112211    1305032384.1002
848 1305032384.130400    1305032384.143402    1305032384.1302
849 1305032384.162395    1305032384.179113    1305032384.1602
850 1305032384.198333    1305032384.211262    1305032384.2002
851 1305032384.230364    1305032384.241759    1305032384.2302
852 1305032384.262262    1305032384.278407    1305032384.2602
853 1305032384.298317    1305032384.308313    1305032384.3002
854 1305032384.330331    1305032384.341175    1305032384.3302
855 1305032384.362345    1305032384.375647    1305032384.3602
856 1305032384.398303    1305032384.411880    1305032384.4002
857 1305032384.431342    1305032384.444075    1305032384.4302
858 1305032384.462609    1305032384.479096    1305032384.4602
859 1305032384.498266    1305032384.512157    1305032384.5002
860 1305032384.530361    1305032384.544929    1305032384.5302
861 1305032384.566265    1305032384.580765    1305032384.5702
862 1305032384.598309    1305032384.613105    1305032384.6002
863 1305032384.630376    1305032384.613105    1305032384.6302
864 1305032384.666270    1305032384.679303    1305032384.6702
865 1305032384.698533    1305032384.712109    1305032384.7002
866 1305032384.730303    1305032384.746434    1305032384.7301
867 1305032384.766314    1305032384.778315    1305032384.7702
868 1305032384.798284    1305032384.811269    1305032384.8002
869 1305032384.830384    1305032384.846699    1305032384.8302
870 1305032384.866305    1305032384.879179    1305032384.8703
871 1305032384.898278    1305032384.911051    1305032384.9002
872 1305032384.930358    1305032384.947623    1305032384.9302
873 1305032384.966321    1305032384.979039    1305032384.9702
874 1305032384.998291    1305032385.011611    1305032385.0002
875 1305032385.030348    1305032385.047788    1305032385.0302
876 1305032385.066236    1305032385.079238    1305032385.0701
877 1305032385.098221    1305032385.110028    1305032385.1002
878 1305032385.130368    1305032385.147955    1305032385.1302
879 1305032385.166295    1305032385.180315    1305032385.1702
880 1305032385.198298    1305032385.212521    1305032385.2002
881 1305032385.230529    1305032385.247861    1305032385.2303
882 1305032385.266354    1305032385.279278    1305032385.2702
883 1305032385.298337    1305032385.313088    1305032385.3002
884 1305032385.330400    1305032385.313088    1305032385.3302
885 1305032385.366405    1305032385.379172    1305032385.3701
886 1305032385.398286    1305032385.411331    1305032385.4002
887 1305032385.430290    1305032385.446560    1305032385.4302
888 1305032385.466253    1305032385.478895    1305032385.4702
889 1305032385.498209    1305032385.512276    1305032385.5002
890 1305032385.530304    1305032385.546621    1305032385.5302
891 1305032385.566282    1305032385.579100    1305032385.5702
892 1305032385.598292    1305032385.611944    1305032385.6002
893 1305032385.630323    1305032385.647972    1305032385.6301
894 1305032385.666392    1305032385.677687    1305032385.6702
895 1305032385.698221    1305032385.708060    1305032385.7002
896 1305032385.730305    1305032385.743325    1305032385.7302
897 1305032385.766216    1305032385.779209    1305032385.7702
898 1305032385.798268    1305032385.816091    1305032385.8002
899 1305032385.830307    1305032385.816091    1305032385.8302
900 1305032385.866318    1305032385.879571    1305032385.8702
901 1305032385.898326    1305032385.915659    1305032385.9001
902 1305032385.930288    1305032385.943376    1305032385.9302
903 1305032385.966310    1305032385.980099    1305032385.9702
904 1305032385.998400    1305032386.014821    1305032386.0001
905 1305032386.030330    1305032386.014821    1305032386.0302
906 1305032386.066256    1305032386.080071    1305032386.0701
907 1305032386.098542    1305032386.115561    1305032386.1002
908 1305032386.130381    1305032386.115561    1305032386.1302
909 1305032386.166258    1305032386.179328    1305032386.1704
910 1305032386.198223    1305032386.215559    1305032386.2001
911 1305032386.230319    1305032386.243605    1305032386.2302
912 1305032386.266337    1305032386.278957    1305032386.2702
913 1305032386.298255    1305032386.315386    1305032386.3002
914 1305032386.330294    1305032386.315386    1305032386.3302
915 1305032386.366261    1305032386.379033    1305032386.3701
916 1305032386.398258    1305032386.415310    1305032386.4002
917 1305032386.430384    1305032386.415310    1305032386.4302
918 1305032386.466238    1305032386.479658    1305032386.4701
919 1305032386.498351    1305032386.514929    1305032386.5001
920 1305032386.530449    1305032386.514929    1305032386.5302
921 1305032386.566270    1305032386.578838    1305032386.5702
922 1305032386.598281    1305032386.614264    1305032386.6002
923 1305032386.630302    1305032386.646315    1305032386.6302
924 1305032386.666363    1305032386.678968    1305032386.6701
925 1305032386.698268    1305032386.714163    1305032386.7002
926 1305032386.730306    1305032386.746448    1305032386.7305
927 1305032386.766239    1305032386.778959    1305032386.7702
928 1305032386.798231    1305032386.814157    1305032386.8002
929 1305032386.830304    1305032386.814157    1305032386.8302
930 1305032386.866257    1305032386.878932    1305032386.8701
931 1305032386.898317    1305032386.915107    1305032386.9002
932 1305032386.930353    1305032386.915107    1305032386.9301
933 1305032386.966319    1305032386.979534    1305032386.9702
934 1305032386.998300    1305032387.015340    1305032387.0001
935 1305032387.030343    1305032387.015340    1305032387.0301
936 1305032387.066271    1305032387.083123    1305032387.0702
937 1305032387.098286    1305032387.083123    1305032387.1001
938 1305032387.130350    1305032387.115144    1305032387.1301
939 1305032387.166222    1305032387.183366    1305032387.1701
940 1305032387.198268    1305032387.211762    1305032387.2001
941 1305032387.230283    1305032387.243500    1305032387.2301
942 1305032387.266418    1305032387.283242    1305032387.2701
943 1305032387.298368    1305032387.283242    1305032387.3001
944 1305032387.330577    1305032387.315110    1305032387.3301
945 1305032387.366220    1305032387.382764    1305032387.3701
946 1305032387.398271    1305032387.382764    1305032387.4001
947 1305032387.430273    1305032387.443532    1305032387.4302
948 1305032387.466265    1305032387.482745    1305032387.4702
949 1305032387.498285    1305032387.511705    1305032387.5001
950 1305032387.530295    1305032387.543542    1305032387.5302
951 1305032387.566303    1305032387.583132    1305032387.5701
952 1305032387.598263    1305032387.583132    1305032387.6001
953 1305032387.630372    1305032387.614697    1305032387.6301
954 1305032387.666258    1305032387.682795    1305032387.6701
955 1305032387.698277    1305032387.682795    1305032387.7001
956 1305032387.730288    1305032387.715088    1305032387.7301
957 1305032387.766251    1305032387.782837    1305032387.7702
958 1305032387.798282    1305032387.782837    1305032387.8001
959 1305032387.830291    1305032387.815294    1305032387.8311
960 1305032387.866424    1305032387.883126    1305032387.8701
961 1305032387.898274    1305032387.883126    1305032387.9001
962 1305032387.930296    1305032387.914658    1305032387.9301
963 1305032387.966264    1305032387.983846    1305032387.9701
964 1305032387.998271    1305032387.983846    1305032388.0001
965 1305032388.030284    1305032388.015687    1305032388.0305
966 1305032388.066278    1305032388.083777    1305032388.0701
967 1305032388.098203    1305032388.083777    1305032388.1001
968 1305032388.130279    1305032388.115961    1305032388.1301
969 1305032388.166206    1305032388.184052    1305032388.1701
970 1305032388.198299    1305032388.212538    1305032388.2002
971 1305032388.230288    1305032388.212538    1305032388.2302
972 1305032388.266264    1305032388.250425    1305032388.2701
973 1305032388.298267    1305032388.283226    1305032388.3004
974 1305032388.330289    1305032388.315193    1305032388.3309
975 1305032388.366200    1305032388.350541    1305032388.3701
976 1305032388.398324    1305032388.383342    1305032388.4001
977 1305032388.430353    1305032388.414973    1305032388.4301
978 1305032388.466360    1305032388.450875    1305032388.4701
979 1305032388.498314    1305032388.483696    1305032388.5001
980 1305032388.530317    1305032388.515455    1305032388.5301
981 1305032388.566433    1305032388.581086    1305032388.5701
982 1305032388.598102    1305032388.615087    1305032388.6001
983 1305032388.630638    1305032388.615087    1305032388.6309
984 1305032388.666463    1305032388.650929    1305032388.6701
985 1305032388.698276    1305032388.684041    1305032388.7001
986 1305032388.730300    1305032388.713169    1305032388.7302
987 1305032388.766466    1305032388.751435    1305032388.7701
988 1305032388.798291    1305032388.783449    1305032388.8002
989 1305032388.830274    1305032388.814824    1305032388.8304
990 1305032388.866265    1305032388.882983    1305032388.8701
991 1305032388.898315    1305032388.882983    1305032388.9001
992 1305032388.930350    1305032388.914716    1305032388.9301
993 1305032388.966222    1305032388.950492    1305032388.9701
994 1305032388.998435    1305032388.983354    1305032389.0001
995 1305032389.030354    1305032389.015302    1305032389.0301
996 1305032389.066283    1305032389.050498    1305032389.0701
997 1305032389.098475    1305032389.083544    1305032389.1001
998 1305032389.130339    1305032389.114834    1305032389.1304
999 1305032389.166249    1305032389.150563    1305032389.1701
1000 1305032389.198192    1305032389.183847    1305032389.2001
1001 1305032389.230352    1305032389.215520    1305032389.2301
1002 1305032389.266261    1305032389.251042    1305032389.2701
1003 1305032389.298468    1305032389.283231    1305032389.3001
1004 1305032389.330364    1305032389.315296    1305032389.3301
1005 1305032389.366289    1305032389.351461    1305032389.3701
1006 1305032389.398221    1305032389.383520    1305032389.4001
1007 1305032389.430273    1305032389.415851    1305032389.4301
1008 1305032389.466345    1305032389.484520    1305032389.4701
1009 1305032389.498274    1305032389.484520    1305032389.5001
1010 1305032389.530390    1305032389.519411    1305032389.5301
1011 1305032389.566312    1305032389.551432    1305032389.5701
1012 1305032389.598318    1305032389.583908    1305032389.6001
1013 1305032389.630446    1305032389.619179    1305032389.6300
1014 1305032389.666311    1305032389.651751    1305032389.6701
1015 1305032389.698354    1305032389.683655    1305032389.7001
1016 1305032389.730325    1305032389.719141    1305032389.7301
1017 1305032389.766305    1305032389.751256    1305032389.7701
1018 1305032389.798350    1305032389.783396    1305032389.8001
1019 1305032389.830333    1305032389.815171    1305032389.8305
1020 1305032389.866297    1305032389.850251    1305032389.8701
1021 1305032389.898298    1305032389.883751    1305032389.9001
1022 1305032389.930390    1305032389.915433    1305032389.9303
1023 1305032389.966584    1305032389.950745    1305032389.9701
1024 1305032389.998160    1305032389.982637    1305032390.0001
1025 1305032390.030360    1305032390.019198    1305032390.0300
1026 1305032390.066362    1305032390.053174    1305032390.0700
1027 1305032390.098296    1305032390.081015    1305032390.1001
1028 1305032390.130365    1305032390.118347    1305032390.1301
1029 1305032390.166283    1305032390.149354    1305032390.1700
1030 1305032390.198282    1305032390.183538    1305032390.2001
1031 1305032390.230411    1305032390.219241    1305032390.2300
1032 1305032390.266217    1305032390.251134    1305032390.2700
1033 1305032390.298276    1305032390.282589    1305032390.3001
1034 1305032390.330278    1305032390.314979    1305032390.3300
1035 1305032390.366126    1305032390.350267    1305032390.3700
1036 1305032390.398300    1305032390.382610    1305032390.4001
1037 1305032390.430297    1305032390.415081    1305032390.4301
1038 1305032390.466247    1305032390.479658    1305032390.4700
1039 1305032390.498379    1305032390.514929    1305032390.5001
1040 1305032390.530298    1305032390.514929    1305032390.5300
1041 1305032390.566260    1305032390.550339    1305032390.5700
1042 1305032390.598269    1305032390.582772    1305032390.6001
1043 1305032390.630354    1305032390.618377    1305032390.6300
1044 1305032390.666360    1305032390.650434    1305032390.6700
1045 1305032390.698339    1305032390.682873    1305032390.7000
1046 1305032390.730324    1305032390.718194    1305032390.7300
1047 1305032390.766286    1305032390.750175    1305032390.7701
1048 1305032390.798308    1305032390.786274    1305032390.8000
1049 1305032390.830359    1305032390.818507    1305032390.8300
1050 1305032390.866336    1305032390.850437    1305032390.8700
1051 1305032390.898311    1305032390.886597    1305032390.9000
1052 1305032390.930353    1305032390.918398    1305032390.9300
1053 1305032390.966292    1305032390.950305    1305032390.9701
1054 1305032390.998365    1305032390.987238    1305032391.0000
1055 1305032391.030566    1305032391.019268    1305032391.0300
1056 1305032391.066281    1305032391.051279    1305032391.0700
1057 1305032391.098310    1305032391.087153    1305032391.1000
1058 1305032391.130361    1305032391.118251    1305032391.1301
1059 1305032391.166263    1305032391.150434    1305032391.1700
1060 1305032391.198275    1305032391.186761    1305032391.2000
1061 1305032391.230301    1305032391.218382    1305032391.2300
1062 1305032391.266335    1305032391.250262    1305032391.2700
1063 1305032391.298278    1305032391.286409    1305032391.3004
1064 1305032391.330276    1305032391.318198    1305032391.3101
1065 1305032391.366253    1305032391.350223    1305032391.3700
1066 1305032391.398298    1305032391.386404    1305032391.4000
1067 1305032391.430307    1305032391.418275    1305032391.4300
1068 1305032391.466196    1305032391.450231    1305032391.4700
1069 1305032391.498122    1305032391.483296    1305032391.5001
1070 1305032391.530302    1305032391.518579    1305032391.5300
1071 1305032391.566367    1305032391.548166    1305032391.5701
