freiburg1_room
image      depth      pose
537 1305031928.869148    1305031928.855468    1305031928.8693
538 1305031928.901197    1305031928.891499    1305031928.8994
539 1305031928.933215    1305031928.923473    1305031928.9294
540 1305031928.969097    1305031928.955544    1305031928.9693
541 1305031929.001155    1305031928.991477    1305031928.9993
542 1305031929.033640    1305031929.023472    1305031929.0294
543 1305031929.069089    1305031929.052047    1305031929.0693
544 1305031929.101213    1305031929.091469    1305031929.0993
545 1305031929.133202    1305031929.123397    1305031929.1294
546 1305031929.169204    1305031929.155442    1305031929.1694
547 1305031929.201163    1305031929.191433    1305031929.1993
548 1305031929.233293    1305031929.224389    1305031929.2294
549 1305031929.269214    1305031929.256040    1305031929.2693
550 1305031929.301292    1305031929.292331    1305031929.2994
551 1305031929.333529    1305031929.324071    1305031929.3294
552 1305031929.369189    1305031929.356012    1305031929.3693
553 1305031929.401369    1305031929.391503    1305031929.3993
554 1305031929.433239    1305031929.423543    1305031929.4293
555 1305031929.469219    1305031929.455568    1305031929.4694
556 1305031929.501198    1305031929.491502    1305031929.4994
557 1305031929.533262    1305031929.523520    1305031929.5293
558 1305031929.569172    1305031929.555525    1305031929.5694
559 1305031929.601101    1305031929.591341    1305031929.5993
560 1305031929.634447    1305031929.627102    1305031929.6393
561 1305031929.669287    1305031929.652934    1305031929.6693
562 1305031929.701269    1305031929.688977    1305031929.6993
563 1305031929.733617    1305031929.722904    1305031929.7293
564 1305031929.769190    1305031929.755544    1305031929.7693
565 1305031929.801229    1305031929.791661    1305031929.7993
566 1305031929.833358    1305031929.824100    1305031929.8294
567 1305031929.869242    1305031929.859997    1305031929.8693
568 1305031929.901292    1305031929.892100    1305031929.8993
569 1305031929.933176    1305031929.920589    1305031929.9293
570 1305031929.969176    1305031929.960336    1305031929.9694
571 1305031930.001350    1305031929.992281    1305031929.9994
572 1305031930.033650    1305031930.024129    1305031930.0293
573 1305031930.069293    1305031930.059766    1305031930.0693
574 1305031930.101133    1305031930.088504    1305031930.0993
575 1305031930.134163    1305031930.122266    1305031930.1293
576 1305031930.169117    1305031930.159452    1305031930.1693
577 1305031930.201148    1305031930.191333    1305031930.1993
578 1305031930.233355    1305031930.223366    1305031930.2292
579 1305031930.269064    1305031930.259685    1305031930.2693
580 1305031930.301105    1305031930.291415    1305031930.2992
581 1305031930.333138    1305031930.324425    1305031930.3293
582 1305031930.369794    1305031930.360687    1305031930.3693
583 1305031930.401077    1305031930.392204    1305031930.3992
584 1305031930.433290    1305031930.424494    1305031930.4292
585 1305031930.469130    1305031930.460645    1305031930.4692
586 1305031930.501044    1305031930.491893    1305031930.4992
587 1305031930.533067    1305031930.523304    1305031930.5291
588 1305031930.569007    1305031930.559268    1305031930.5691
589 1305031930.601041    1305031930.591038    1305031930.5991
590 1305031930.633126    1305031930.620257    1305031930.6291
591 1305031930.668925    1305031930.659428    1305031930.6691
592 1305031930.701009    1305031930.691306    1305031930.6991
593 1305031930.733195    1305031930.723254    1305031930.7291
594 1305031930.769068    1305031930.759257    1305031930.7691
595 1305031930.801055    1305031930.791524    1305031930.7991
596 1305031930.833091    1305031930.823348    1305031930.8290
597 1305031930.869070    1305031930.860005    1305031930.8690
598 1305031930.900829    1305031930.887927    1305031930.8990
599 1305031930.933330    1305031930.923290    1305031930.9290
600 1305031930.969059    1305031930.959881    1305031930.9690
601 1305031931.000795    1305031930.991760    1305031930.9990
602 1305031931.033023    1305031931.023642    1305031931.0290
603 1305031931.068905    1305031931.059938    1305031931.0690
604 1305031931.100819    1305031931.091660    1305031931.0990
605 1305031931.133042    1305031931.126327    1305031931.1289
606 1305031931.168900    1305031931.156194    1305031931.1689
607 1305031931.200696    1305031931.187879    1305031931.1990
608 1305031931.233053    1305031931.226834    1305031931.2290
609 1305031931.268951    1305031931.259538    1305031931.2689
610 1305031931.300955    1305031931.291735    1305031931.2990
611 1305031931.332991    1305031931.327534    1305031931.3289
612 1305031931.369797    1305031931.359406    1305031931.3690
613 1305031931.401337    1305031931.391729    1305031931.3990
614 1305031931.432892    1305031931.427416    1305031931.4290
615 1305031931.469079    1305031931.459719    1305031931.4689
616 1305031931.500852    1305031931.491781    1305031931.4990
617 1305031931.532871    1305031931.527311    1305031931.5290
618 1305031931.569726    1305031931.559707    1305031931.5689
619 1305031931.601199    1305031931.590720    1305031931.5989
620 1305031931.633004    1305031931.627134    1305031931.6290
621 1305031931.669064    1305031931.659798    1305031931.6690
622 1305031931.701060    1305031931.691463    1305031931.6990
623 1305031931.732985    1305031931.727210    1305031931.7289
624 1305031931.768911    1305031931.759394    1305031931.7690
625 1305031931.800959    1305031931.791463    1305031931.7989
626 1305031931.832926    1305031931.827415    1305031931.8290
627 1305031931.868988    1305031931.859949    1305031931.8689
628 1305031931.900957    1305031931.891964    1305031931.8990
629 1305031931.932907    1305031931.927455    1305031931.9290
630 1305031931.968902    1305031931.959755    1305031931.9690
631 1305031932.000829    1305031931.991729    1305031931.9989
632 1305031932.032913    1305031932.026867    1305031932.0290
633 1305031932.068920    1305031932.058924    1305031932.0690
634 1305031932.101294    1305031932.092565    1305031932.0990
635 1305031932.132895    1305031932.127607    1305031932.1289
636 1305031932.169077    1305031932.159854    1305031932.1689
637 1305031932.200948    1305031932.192165    1305031932.1990
638 1305031932.232821    1305031932.227671    1305031932.2290
639 1305031932.268818    1305031932.259182    1305031932.2690
640 1305031932.300945    1305031932.291317    1305031932.2990
641 1305031932.333175    1305031932.326984    1305031932.3289
642 1305031932.368837    1305031932.359352    1305031932.3689
643 1305031932.401680    1305031932.395192    1305031932.3989
644 1305031932.432994    1305031932.427402    1305031932.4290
645 1305031932.469022    1305031932.460162    1305031932.4689
646 1305031932.500893    1305031932.495912    1305031932.4989
647 1305031932.532959    1305031932.527699    1305031932.5290
648 1305031932.568972    1305031932.556042    1305031932.5690
649 1305031932.600957    1305031932.593841    1305031932.5989
650 1305031932.632929    1305031932.627666    1305031932.6290
651 1305031932.669236    1305031932.659769    1305031932.6689
652 1305031932.700806    1305031932.695841    1305031932.6990
653 1305031932.732848    1305031932.727524    1305031932.7289
654 1305031932.768757    1305031932.759892    1305031932.7689
655 1305031932.800821    1305031932.795486    1305031932.7989
656 1305031932.832891    1305031932.827627    1305031932.8290
657 1305031932.869016    1305031932.859777    1305031932.8689
658 1305031932.901214    1305031932.896209    1305031932.8990
659 1305031932.932932    1305031932.928147    1305031932.9289
660 1305031932.968787    1305031932.959759    1305031932.9690
661 1305031933.001958    1305031932.995065    1305031932.9989
662 1305031933.068879    1305031933.059632    1305031933.0690
663 1305031933.100908    1305031933.095661    1305031933.0990
664 1305031933.132911    1305031933.127608    1305031933.1289
665 1305031933.169450    1305031933.159744    1305031933.1689
666 1305031933.200949    1305031933.195887    1305031933.1989
667 1305031933.233374    1305031933.227642    1305031933.2290
668 1305031933.269079    1305031933.259844    1305031933.2689
669 1305031933.300869    1305031933.296061    1305031933.2990
670 1305031933.332881    1305031933.327953    1305031933.3290
671 1305031933.368978    1305031933.359852    1305031933.3690
672 1305031933.400926    1305031933.395603    1305031933.3990
673 1305031933.432912    1305031933.427651    1305031933.4289
674 1305031933.469486    1305031933.459920    1305031933.4689
675 1305031933.500809    1305031933.495920    1305031933.4989
676 1305031933.533065    1305031933.527835    1305031933.5290
677 1305031933.568861    1305031933.564265    1305031933.5690
678 1305031933.600899    1305031933.595687    1305031933.5989
679 1305031933.632949    1305031933.626979    1305031933.6290
680 1305031933.669114    1305031933.663105    1305031933.6689
681 1305031933.700931    1305031933.695772    1305031933.6989
682 1305031933.732901    1305031933.727622    1305031933.7289
683 1305031933.768934    1305031933.763831    1305031933.7690
684 1305031933.800879    1305031933.795823    1305031933.7989
685 1305031933.833132    1305031933.827513    1305031933.8289
686 1305031933.868855    1305031933.863871    1305031933.8690
687 1305031933.900942    1305031933.895826    1305031933.8989
688 1305031933.932925    1305031933.927864    1305031933.9290
689 1305031933.968843    1305031933.964067    1305031933.9689
690 1305031934.000841    1305031933.996159    1305031933.9989
691 1305031934.033000    1305031934.025036    1305031934.0290
692 1305031934.068946    1305031934.062070    1305031934.0690
693 1305031934.100917    1305031934.095754    1305031934.0989
694 1305031934.132845    1305031934.123903    1305031934.1289
695 1305031934.169177    1305031934.163843    1305031934.1689
696 1305031934.200808    1305031934.196078    1305031934.1989
697 1305031934.232870    1305031934.226959    1305031934.2291
698 1305031934.269296    1305031934.263347    1305031934.2689
699 1305031934.300934    1305031934.295644    1305031934.2989
700 1305031934.336871    1305031934.327544    1305031934.3389
701 1305031934.368906    1305031934.363432    1305031934.3689
702 1305031934.400928    1305031934.395278    1305031934.3989
703 1305031934.436865    1305031934.427107    1305031934.4389
704 1305031934.469287    1305031934.460046    1305031934.4689
705 1305031934.501241    1305031934.495228    1305031934.4989
706 1305031934.536876    1305031934.527409    1305031934.5389
707 1305031934.569101    1305031934.563395    1305031934.5689
708 1305031934.600850    1305031934.595082    1305031934.5989
709 1305031934.637030    1305031934.627102    1305031934.6389
710 1305031934.668984    1305031934.662910    1305031934.6689
711 1305031934.700945    1305031934.694817    1305031934.6989
712 1305031934.736903    1305031934.726749    1305031934.7390
713 1305031934.769124    1305031934.762903    1305031934.7690
714 1305031934.801627    1305031934.794831    1305031934.7989
715 1305031934.836769    1305031934.830983    1305031934.8390
716 1305031934.869115    1305031934.862668    1305031934.8689
717 1305031934.901010    1305031934.894445    1305031934.8989
718 1305031934.937234    1305031934.931747    1305031934.9389
719 1305031934.969077    1305031934.963384    1305031934.9689
720 1305031935.001270    1305031934.995132    1305031934.9989
721 1305031935.036852    1305031935.033022    1305031935.0389
722 1305031935.069722    1305031935.063116    1305031935.0689
723 1305031935.136853    1305031935.130727    1305031935.1389
724 1305031935.169281    1305031935.162214    1305031935.1689
725 1305031935.200951    1305031935.194899    1305031935.1989
726 1305031935.237095    1305031935.231025    1305031935.2389
727 1305031935.268965    1305031935.260736    1305031935.2689
728 1305031935.300805    1305031935.295152    1305031935.2989
729 1305031935.336810    1305031935.330960    1305031935.3389
730 1305031935.368827    1305031935.363255    1305031935.3689
731 1305031935.400848    1305031935.394932    1305031935.3989
732 1305031935.436887    1305031935.430905    1305031935.4389
733 1305031935.468890    1305031935.463017    1305031935.4689
734 1305031935.500863    1305031935.493044    1305031935.4995
735 1305031935.536900    1305031935.530045    1305031935.5389
736 1305031935.568783    1305031935.562732    1305031935.5689
737 1305031935.600963    1305031935.594819    1305031935.5989
738 1305031935.636916    1305031935.631390    1305031935.6389
739 1305031935.669100    1305031935.663543    1305031935.6692
740 1305031935.700948    1305031935.695531    1305031935.6989
741 1305031935.736900    1305031935.731180    1305031935.7389
742 1305031935.768974    1305031935.763521    1305031935.7689
743 1305031935.801178    1305031935.795359    1305031935.7989
744 1305031935.836877    1305031935.831205    1305031935.8389
745 1305031935.869025    1305031935.863651    1305031935.8690
746 1305031935.901144    1305031935.895325    1305031935.8989
747 1305031935.936825    1305031935.931428    1305031935.9390
748 1305031935.969109    1305031935.963243    1305031935.9689
749 1305031936.000820    1305031935.995756    1305031935.9989
750 1305031936.036965    1305031936.031927    1305031936.0389
751 1305031936.068809    1305031936.063602    1305031936.0689
752 1305031936.100718    1305031936.099066    1305031936.0989
753 1305031936.137490    1305031936.130808    1305031936.1389
754 1305031936.168897    1305031936.163443    1305031936.1689
755 1305031936.200867    1305031936.200045    1305031936.1990
756 1305031936.237546    1305031936.231637    1305031936.2390
757 1305031936.268981    1305031936.262854    1305031936.2689
758 1305031936.300816    1305031936.299656    1305031936.2990
759 1305031936.336863    1305031936.331649    1305031936.3389
760 1305031936.368927    1305031936.363578    1305031936.3689
761 1305031936.400840    1305031936.399525    1305031936.3989
762 1305031936.436777    1305031936.431784    1305031936.4390
763 1305031936.468789    1305031936.463134    1305031936.4689
764 1305031936.500753    1305031936.499445    1305031936.4989
765 1305031936.536847    1305031936.531202    1305031936.5389
766 1305031936.569452    1305031936.563251    1305031936.5689
767 1305031936.600821    1305031936.599685    1305031936.5989
768 1305031936.636879    1305031936.631518    1305031936.6389
769 1305031936.668885    1305031936.663832    1305031936.6689
770 1305031936.700881    1305031936.699970    1305031936.6989
771 1305031936.737504    1305031936.731597    1305031936.7389
772 1305031936.768825    1305031936.763730    1305031936.7689
773 1305031936.800856    1305031936.799809    1305031936.7989
774 1305031936.836845    1305031936.831892    1305031936.8389
775 1305031936.868891    1305031936.863697    1305031936.8689
776 1305031936.900833    1305031936.900115    1305031936.8989
777 1305031936.936914    1305031936.931480    1305031936.9389
778 1305031936.968821    1305031936.963897    1305031936.9689
779 1305031937.001118    1305031937.000148    1305031936.9989
780 1305031937.036874    1305031937.032120    1305031937.0389
781 1305031937.068765    1305031937.060179    1305031937.0694
782 1305031937.100716    1305031937.097948    1305031937.0989
783 1305031937.136838    1305031937.131381    1305031937.1389
784 1305031937.168856    1305031937.162199    1305031937.1689
785 1305031937.200813    1305031937.199678    1305031937.1990
786 1305031937.236893    1305031937.231385    1305031937.2389
787 1305031937.268821    1305031937.263361    1305031937.2689
788 1305031937.300783    1305031937.299172    1305031937.2992
789 1305031937.336862    1305031937.331472    1305031937.3389
790 1305031937.368734    1305031937.367035    1305031937.3690
791 1305031937.400796    1305031937.399644    1305031937.3989
792 1305031937.438211    1305031937.431305    1305031937.4389
793 1305031937.500797    1305031937.499237    1305031937.4989
794 1305031937.536931    1305031937.531606    1305031937.5389
795 1305031937.568829    1305031937.566400    1305031937.5689
796 1305031937.600746    1305031937.599586    1305031937.5989
797 1305031937.636891    1305031937.627766    1305031937.6388
798 1305031937.668803    1305031937.667658    1305031937.6689
799 1305031937.700837    1305031937.699645    1305031937.6989
800 1305031937.736899    1305031937.731732    1305031937.7389
801 1305031937.768919    1305031937.767791    1305031937.7689
802 1305031937.800834    1305031937.799732    1305031937.7989
803 1305031937.836877    1305031937.831889    1305031937.8389
804 1305031937.868807    1305031937.867758    1305031937.8689
805 1305031937.900823    1305031937.899933    1305031937.8989
806 1305031937.936960    1305031937.931831    1305031937.9389
807 1305031937.968830    1305031937.968127    1305031937.9689
808 1305031938.000822    1305031938.000042    1305031937.9989
809 1305031938.036945    1305031938.031836    1305031938.0389
810 1305031938.068761    1305031938.067761    1305031938.0689
811 1305031938.100744    1305031938.100010    1305031938.0989
812 1305031938.136885    1305031938.131856    1305031938.1389
813 1305031938.168914    1305031938.168307    1305031938.1689
814 1305031938.200883    1305031938.199974    1305031938.1989
815 1305031938.236878    1305031938.231649    1305031938.2389
816 1305031938.268809    1305031938.267768    1305031938.2689
817 1305031938.300837    1305031938.300089    1305031938.2989
818 1305031938.336900    1305031938.331736    1305031938.3389
819 1305031938.368914    1305031938.367715    1305031938.3689
820 1305031938.400842    1305031938.400257    1305031938.3989
821 1305031938.436889    1305031938.431934    1305031938.4389
822 1305031938.468781    1305031938.468046    1305031938.4690
823 1305031938.501288    1305031938.496114    1305031938.4989
824 1305031938.537028    1305031938.535972    1305031938.5389
825 1305031938.568999    1305031938.563904    1305031938.5689
826 1305031938.601007    1305031938.598200    1305031938.5989
827 1305031938.637299    1305031938.637455    1305031938.6389
828 1305031938.668747    1305031938.667115    1305031938.6689
829 1305031938.700851    1305031938.699613    1305031938.6989
830 1305031938.736859    1305031938.735353    1305031938.7389
831 1305031938.769073    1305031938.767438    1305031938.7689
832 1305031938.800781    1305031938.799553    1305031938.7989
833 1305031938.836754    1305031938.835081    1305031938.8389
834 1305031938.869057    1305031938.867115    1305031938.8689
835 1305031938.900976    1305031938.899948    1305031938.8990
836 1305031938.936828    1305031938.935595    1305031938.9389
837 1305031938.969026    1305031938.967685    1305031938.9689
838 1305031939.001030    1305031939.000242    1305031938.9989
839 1305031939.037090    1305031939.035825    1305031939.0389
840 1305031939.069377    1305031939.067934    1305031939.0689
841 1305031939.101368    1305031939.099862    1305031939.0989
842 1305031939.137143    1305031939.135566    1305031939.1389
843 1305031939.168815    1305031939.167694    1305031939.1689
844 1305031939.200865    1305031939.200214    1305031939.1988
845 1305031939.237165    1305031939.235712    1305031939.2389
846 1305031939.268824    1305031939.267640    1305031939.2689
847 1305031939.300842    1305031939.300206    1305031939.2989
848 1305031939.336729    1305031939.335053    1305031939.3390
849 1305031939.368966    1305031939.367490    1305031939.3689
850 1305031939.400848    1305031939.399885    1305031939.3989
851 1305031939.436845    1305031939.435410    1305031939.4389
852 1305031939.468851    1305031939.467647    1305031939.4689
853 1305031939.500839    1305031939.499844    1305031939.4989
854 1305031939.536755    1305031939.535364    1305031939.5389
855 1305031939.568772    1305031939.567564    1305031939.5689
856 1305031939.600838    1305031939.600160    1305031939.5989
857 1305031939.636792    1305031939.635762    1305031939.6389
858 1305031939.668867    1305031939.667415    1305031939.6689
859 1305031939.700830    1305031939.700124    1305031939.6990
860 1305031939.736750    1305031939.735464    1305031939.7389
861 1305031939.768919    1305031939.767882    1305031939.7689
862 1305031939.803671    1305031939.803685    1305031939.7989
863 1305031939.837145    1305031939.835759    1305031939.8389
864 1305031939.869215    1305031939.863918    1305031939.8689
865 1305031939.903633    1305031939.903642    1305031939.8989
866 1305031939.937192    1305031939.936002    1305031939.9389
867 1305031939.968904    1305031939.967674    1305031939.9689
868 1305031940.005582    1305031940.005613    1305031940.0089
869 1305031940.037088    1305031940.031897    1305031940.0388
870 1305031940.068783    1305031940.067499    1305031940.0689
871 1305031940.104265    1305031940.104322    1305031940.1089
872 1305031940.136746    1305031940.135843    1305031940.1388
873 1305031940.168737    1305031940.168748    1305031940.1689
874 1305031940.200829    1305031940.200119    1305031940.1989
875 1305031940.236742    1305031940.235303    1305031940.2389
876 1305031940.269041    1305031940.267548    1305031940.2689
877 1305031940.301146    1305031940.300057    1305031940.2988
878 1305031940.336732    1305031940.335962    1305031940.3389
879 1305031940.369236    1305031940.367240    1305031940.3689
880 1305031940.403665    1305031940.403701    1305031940.3989
881 1305031940.436756    1305031940.435753    1305031940.4388
882 1305031940.468746    1305031940.467066    1305031940.4688
883 1305031940.503804    1305031940.503814    1305031940.4989
884 1305031940.536724    1305031940.535239    1305031940.5388
885 1305031940.568758    1305031940.566964    1305031940.5689
886 1305031940.603364    1305031940.603395    1305031940.5989
887 1305031940.636761    1305031940.635226    1305031940.6389
888 1305031940.668762    1305031940.666993    1305031940.6689
889 1305031940.703222    1305031940.703234    1305031940.6989
890 1305031940.736947    1305031940.735222    1305031940.7388
891 1305031940.768772    1305031940.766929    1305031940.7688
892 1305031940.803047    1305031940.803100    1305031940.7988
893 1305031940.836755    1305031940.835097    1305031940.8388
894 1305031940.869689    1305031940.867019    1305031940.8689
895 1305031940.903305    1305031940.903314    1305031940.8989
896 1305031940.937034    1305031940.935305    1305031940.9389
897 1305031940.968758    1305031940.967150    1305031940.9689
898 1305031941.003160    1305031941.003186    1305031940.9989
899 1305031941.036777    1305031941.035260    1305031941.0388
900 1305031941.071057    1305031941.071076    1305031941.0689
901 1305031941.103422    1305031941.103456    1305031941.0989
902 1305031941.136774    1305031941.135554    1305031941.1388
903 1305031941.171144    1305031941.171171    1305031941.1688
904 1305031941.203508    1305031941.203532    1305031941.1989
905 1305031941.236705    1305031941.235196    1305031941.2388
906 1305031941.271129    1305031941.271139    1305031941.2689
907 1305031941.303362    1305031941.303377    1305031941.2989
908 1305031941.336734    1305031941.335303    1305031941.3388
909 1305031941.371607    1305031941.371617    1305031941.3688
910 1305031941.403845    1305031941.403877    1305031941.3989
911 1305031941.436799    1305031941.435687    1305031941.4388
912 1305031941.469611    1305031941.469619    1305031941.4688
913 1305031941.501458    1305031941.501518    1305031941.4989
914 1305031941.537220    1305031941.534653    1305031941.5390
915 1305031941.570287    1305031941.570302    1305031941.5689
916 1305031941.603047    1305031941.603072    1305031941.5989
917 1305031941.636822    1305031941.635675    1305031941.6388
918 1305031941.671554    1305031941.671562    1305031941.6692
919 1305031941.703763    1305031941.703773    1305031941.6988
920 1305031941.736866    1305031941.735592    1305031941.7388
921 1305031941.768815    1305031941.767812    1305031941.7688
922 1305031941.800820    1305031941.800828    1305031941.7990
923 1305031941.836848    1305031941.832014    1305031941.8388
924 1305031941.871813    1305031941.871824    1305031941.8688
925 1305031941.936760    1305031941.935190    1305031941.9388
926 1305031941.971057    1305031941.971085    1305031941.9689
927 1305031942.003141    1305031942.003159    1305031941.9989
928 1305031942.036729    1305031942.035444    1305031942.0388
929 1305031942.071082    1305031942.071092    1305031942.0688
930 1305031942.136758    1305031942.135205    1305031942.1388
931 1305031942.170749    1305031942.170762    1305031942.1688
932 1305031942.203108    1305031942.203125    1305031942.1989
933 1305031942.238994    1305031942.239026    1305031942.2388
934 1305031942.271105    1305031942.271143    1305031942.2689
935 1305031942.303257    1305031942.303198    1305031942.2988
936 1305031942.337047    1305031942.335609    1305031942.3388
937 1305031942.370761    1305031942.370779    1305031942.3688
938 1305031942.402939    1305031942.402950    1305031942.3988
939 1305031942.439262    1305031942.439272    1305031942.4388
940 1305031942.471958    1305031942.472314    1305031942.4688
941 1305031942.503553    1305031942.503687    1305031942.4988
942 1305031942.539453    1305031942.539471    1305031942.5388
943 1305031942.571867    1305031942.571873    1305031942.5688
944 1305031942.639942    1305031942.639952    1305031942.6388
945 1305031942.704015    1305031942.704026    1305031942.7088
946 1305031942.739812    1305031942.739823    1305031942.7388
947 1305031942.771708    1305031942.771728    1305031942.7689
948 1305031942.841042    1305031942.841069    1305031942.8388
949 1305031942.903960    1305031942.903971    1305031942.9088
950 1305031942.936816    1305031942.936255    1305031942.9388
951 1305031942.970936    1305031942.970947    1305031942.9688
952 1305031943.039961    1305031943.039973    1305031943.0388
953 1305031943.071743    1305031943.071764    1305031943.0688
954 1305031943.104177    1305031943.104196    1305031943.1088
955 1305031943.139521    1305031943.139631    1305031943.1389
956 1305031943.171912    1305031943.171931    1305031943.1688
957 1305031943.240004    1305031943.240026    1305031943.2388
958 1305031943.271805    1305031943.272012    1305031943.2688
959 1305031943.303965    1305031943.303977    1305031943.3088
960 1305031943.339941    1305031943.339953    1305031943.3388
961 1305031943.371774    1305031943.371795    1305031943.3688
962 1305031943.404245    1305031943.404597    1305031943.3989
963 1305031943.440153    1305031943.440230    1305031943.4388
964 1305031943.471431    1305031943.471442    1305031943.4688
965 1305031943.539525    1305031943.539543    1305031943.5388
966 1305031943.607467    1305031943.607498    1305031943.6088
967 1305031943.671504    1305031943.671539    1305031943.6688
968 1305031943.707251    1305031943.707262    1305031943.7088
969 1305031943.739428    1305031943.739461    1305031943.7388
970 1305031943.771329    1305031943.771360    1305031943.7688
971 1305031943.806822    1305031943.806840    1305031943.8088
972 1305031943.868873    1305031943.867799    1305031943.8688
973 1305031943.907218    1305031943.907228    1305031943.9088
974 1305031943.971278    1305031943.971293    1305031943.9688
975 1305031944.007760    1305031944.007774    1305031944.0089
976 1305031944.040486    1305031944.040559    1305031944.0388
977 1305031944.107390    1305031944.107412    1305031944.1088
978 1305031944.139656    1305031944.139679    1305031944.1388
979 1305031944.171370    1305031944.171401    1305031944.1689
980 1305031944.206998    1305031944.207026    1305031944.2089
981 1305031944.239334    1305031944.239359    1305031944.2388
982 1305031944.270963    1305031944.270986    1305031944.2688
983 1305031944.306934    1305031944.306965    1305031944.3088
984 1305031944.339308    1305031944.339327    1305031944.3388
985 1305031944.370745    1305031944.370764    1305031944.3688
986 1305031944.406233    1305031944.406240    1305031944.4088
987 1305031944.438724    1305031944.438740    1305031944.4389
988 1305031944.471304    1305031944.471315    1305031944.4687
989 1305031944.506947    1305031944.506966    1305031944.5088
990 1305031944.539069    1305031944.539090    1305031944.5388
991 1305031944.571530    1305031944.571543    1305031944.5688
992 1305031944.607229    1305031944.607255    1305031944.6087
993 1305031944.639625    1305031944.639988    1305031944.6388
994 1305031944.671779    1305031944.671797    1305031944.6688
995 1305031944.707774    1305031944.707795    1305031944.7088
996 1305031944.739941    1305031944.739963    1305031944.7388
997 1305031944.807919    1305031944.807934    1305031944.8088
998 1305031944.839956    1305031944.839961    1305031944.8388
999 1305031944.875719    1305031944.875727    1305031944.8788
1000 1305031944.939702    1305031944.939709    1305031944.9388
1001 1305031945.007437    1305031945.007456    1305031945.0088
1002 1305031945.039937    1305031945.039953    1305031945.0388
1003 1305031945.107523    1305031945.107554    1305031945.1088
1004 1305031945.168992    1305031945.179287    1305031945.1688
1005 1305031945.207107    1305031945.207131    1305031945.2088
1006 1305031945.238859    1305031945.238880    1305031945.2388
1007 1305031945.306358    1305031945.306364    1305031945.3088
1008 1305031945.338940    1305031945.338954    1305031945.3388
1009 1305031945.406657    1305031945.406595    1305031945.4088
1010 1305031945.469167    1305031945.477504    1305031945.4688
1011 1305031945.506438    1305031945.506448    1305031945.5087
1012 1305031945.538422    1305031945.538432    1305031945.5388
1013 1305031945.606029    1305031945.606045    1305031945.6088
1014 1305031945.638298    1305031945.638328    1305031945.6388
1015 1305031945.706215    1305031945.706227    1305031945.7088
1016 1305031945.738673    1305031945.738707    1305031945.7388
1017 1305031945.806240    1305031945.806249    1305031945.8088
1018 1305031945.838266    1305031945.838302    1305031945.8388
1019 1305031945.909177    1305031945.909465    1305031945.9090
1020 1305031945.969300    1305031945.977263    1305031945.9688
1021 1305031946.005983    1305031946.005994    1305031946.0088
1022 1305031946.037278    1305031946.043263    1305031946.0388
1023 1305031946.069057    1305031946.075402    1305031946.0688
1024 1305031946.107140    1305031946.107156    1305031946.1087
1025 1305031946.168867    1305031946.175861    1305031946.1688
1026 1305031946.207043    1305031946.207053    1305031946.2087
1027 1305031946.268902    1305031946.276972    1305031946.2688
1028 1305031946.306775    1305031946.306937    1305031946.3088
1029 1305031946.369021    1305031946.378747    1305031946.3688
1030 1305031946.406520    1305031946.406531    1305031946.4088
1031 1305031946.468964    1305031946.473076    1305031946.4688
1032 1305031946.506586    1305031946.506597    1305031946.5087
1033 1305031946.569238    1305031946.577280    1305031946.5688
1034 1305031946.606469    1305031946.606485    1305031946.6088
1035 1305031946.669089    1305031946.678050    1305031946.6688
1036 1305031946.706515    1305031946.706532    1305031946.7088
1037 1305031946.769059    1305031946.774660    1305031946.7688
1038 1305031946.806647    1305031946.806659    1305031946.8087
1039 1305031946.869090    1305031946.874721    1305031946.8688
1040 1305031946.906602    1305031946.906633    1305031946.9088
1041 1305031946.969064    1305031946.974825    1305031946.9688
1042 1305031947.006827    1305031947.006833    1305031947.0088
1043 1305031947.068973    1305031947.074589    1305031947.0688
1044 1305031947.106644    1305031947.106663    1305031947.1088
1045 1305031947.169117    1305031947.174651    1305031947.1688
1046 1305031947.204982    1305031947.210803    1305031947.2088
1047 1305031947.237001    1305031947.242625    1305031947.2388
1048 1305031947.269076    1305031947.274786    1305031947.2688
1049 1305031947.304951    1305031947.309122    1305031947.3087
1050 1305031947.336945    1305031947.339718    1305031947.3389
1051 1305031947.368991    1305031947.373087    1305031947.3688
1052 1305031947.405013    1305031947.407848    1305031947.4088
1053 1305031947.437038    1305031947.442996    1305031947.4387
1054 1305031947.469273    1305031947.475248    1305031947.4688
1055 1305031947.504994    1305031947.511457    1305031947.5088
1056 1305031947.537022    1305031947.543322    1305031947.5388
1057 1305031947.568989    1305031947.572475    1305031947.5688
1058 1305031947.605177    1305031947.611625    1305031947.6088
1059 1305031947.637085    1305031947.643731    1305031947.6387
1060 1305031947.669011    1305031947.675360    1305031947.6687
1061 1305031947.705153    1305031947.711025    1305031947.7088
1062 1305031947.736979    1305031947.743304    1305031947.7388
1063 1305031947.769041    1305031947.775461    1305031947.7687
1064 1305031947.804941    1305031947.811424    1305031947.8087
1065 1305031947.837022    1305031947.841415    1305031947.8388
1066 1305031947.868988    1305031947.875442    1305031947.8687
1067 1305031947.904995    1305031947.911295    1305031947.9087
1068 1305031947.937025    1305031947.943516    1305031947.9387
1069 1305031947.968976    1305031947.975273    1305031947.9687
1070 1305031948.004911    1305031948.011498    1305031948.0088
1071 1305031948.037003    1305031948.043239    1305031948.0388
