freiburg1_rpy
image      depth      pose
537 1305031248.361705    1305031248.348843    1305031248.3629
538 1305031248.398306    1305031248.388197    1305031248.4028
539 1305031248.429690    1305031248.415507    1305031248.4329
540 1305031248.461674    1305031248.448252    1305031248.4629
541 1305031248.497597    1305031248.485297    1305031248.4929
542 1305031248.529678    1305031248.515431    1305031248.5329
543 1305031248.561680    1305031248.547003    1305031248.5629
544 1305031248.597577    1305031248.586058    1305031248.5929
545 1305031248.629727    1305031248.618038    1305031248.6329
546 1305031248.661660    1305031248.649439    1305031248.6629
547 1305031248.701134    1305031248.686028    1305031248.7029
548 1305031248.761715    1305031248.749837    1305031248.7628
549 1305031248.797823    1305031248.785675    1305031248.7929
550 1305031248.829728    1305031248.818141    1305031248.8329
551 1305031248.861712    1305031248.849679    1305031248.8628
552 1305031248.897740    1305031248.885593    1305031248.8929
553 1305031248.929766    1305031248.917882    1305031248.9329
554 1305031248.961755    1305031248.952681    1305031248.9628
555 1305031248.997614    1305031248.984554    1305031248.9928
556 1305031249.029697    1305031249.016951    1305031249.0328
557 1305031249.062337    1305031249.052366    1305031249.0629
558 1305031249.097689    1305031249.084503    1305031249.0928
559 1305031249.129781    1305031249.116884    1305031249.1328
560 1305031249.161749    1305031249.153447    1305031249.1628
561 1305031249.197673    1305031249.184739    1305031249.1928
562 1305031249.229768    1305031249.216865    1305031249.2328
563 1305031249.261609    1305031249.253224    1305031249.2629
564 1305031249.297950    1305031249.284804    1305031249.3029
565 1305031249.329679    1305031249.317434    1305031249.3333
566 1305031249.361754    1305031249.352736    1305031249.3628
567 1305031249.397737    1305031249.384754    1305031249.3928
568 1305031249.429851    1305031249.417834    1305031249.4329
569 1305031249.461794    1305031249.453722    1305031249.4629
570 1305031249.497685    1305031249.485915    1305031249.4928
571 1305031249.529692    1305031249.517734    1305031249.5329
572 1305031249.561863    1305031249.554325    1305031249.5628
573 1305031249.597805    1305031249.585905    1305031249.5929
574 1305031249.629760    1305031249.618079    1305031249.6328
575 1305031249.662284    1305031249.654213    1305031249.6628
576 1305031249.697653    1305031249.685674    1305031249.6929
577 1305031249.729969    1305031249.717790    1305031249.7329
578 1305031249.761822    1305031249.753962    1305031249.7629
579 1305031249.797667    1305031249.785417    1305031249.7929
580 1305031249.829797    1305031249.818602    1305031249.8328
581 1305031249.861729    1305031249.853747    1305031249.8629
582 1305031249.897548    1305031249.885525    1305031249.8929
583 1305031249.929754    1305031249.917065    1305031249.9328
584 1305031249.962232    1305031249.953398    1305031249.9628
585 1305031249.997687    1305031249.985179    1305031249.9928
586 1305031250.030025    1305031250.016440    1305031250.0328
587 1305031250.061924    1305031250.053194    1305031250.0628
588 1305031250.097604    1305031250.084507    1305031250.0928
589 1305031250.129780    1305031250.120850    1305031250.1328
590 1305031250.161809    1305031250.153248    1305031250.1628
591 1305031250.197617    1305031250.185328    1305031250.1929
592 1305031250.229670    1305031250.221446    1305031250.2328
593 1305031250.261917    1305031250.253735    1305031250.2628
594 1305031250.298182    1305031250.285224    1305031250.3028
595 1305031250.329709    1305031250.320862    1305031250.3328
596 1305031250.361596    1305031250.351700    1305031250.3629
597 1305031250.397784    1305031250.385149    1305031250.3928
598 1305031250.429731    1305031250.421536    1305031250.4330
599 1305031250.461779    1305031250.454018    1305031250.4628
600 1305031250.498138    1305031250.485613    1305031250.5033
601 1305031250.529700    1305031250.521538    1305031250.5328
602 1305031250.561819    1305031250.553658    1305031250.5630
603 1305031250.597650    1305031250.585379    1305031250.5928
604 1305031250.629661    1305031250.621303    1305031250.6328
605 1305031250.661952    1305031250.653544    1305031250.6628
606 1305031250.697768    1305031250.685297    1305031250.6928
607 1305031250.729747    1305031250.721640    1305031250.7328
608 1305031250.761789    1305031250.753428    1305031250.7628
609 1305031250.797838    1305031250.785365    1305031250.8028
610 1305031250.829785    1305031250.821793    1305031250.8328
611 1305031250.861873    1305031250.853828    1305031250.8628
612 1305031250.897604    1305031250.882014    1305031250.8928
613 1305031250.930120    1305031250.921800    1305031250.9328
614 1305031250.961817    1305031250.953542    1305031250.9628
615 1305031250.997612    1305031250.985308    1305031250.9928
616 1305031251.029789    1305031251.021488    1305031251.0328
617 1305031251.061854    1305031251.053468    1305031251.0628
618 1305031251.097685    1305031251.085186    1305031251.0928
619 1305031251.129731    1305031251.121445    1305031251.1328
620 1305031251.161699    1305031251.153781    1305031251.1628
621 1305031251.197672    1305031251.185160    1305031251.1928
622 1305031251.229882    1305031251.220466    1305031251.2328
623 1305031251.261872    1305031251.252424    1305031251.2628
624 1305031251.297722    1305031251.284482    1305031251.2928
625 1305031251.329608    1305031251.319004    1305031251.3328
626 1305031251.361831    1305031251.353244    1305031251.3628
627 1305031251.397736    1305031251.387007    1305031251.3928
628 1305031251.429957    1305031251.421050    1305031251.4328
629 1305031251.462288    1305031251.449663    1305031251.4628
630 1305031251.497761    1305031251.489014    1305031251.4928
631 1305031251.529827    1305031251.520773    1305031251.5328
632 1305031251.561707    1305031251.553045    1305031251.5628
633 1305031251.597657    1305031251.588760    1305031251.5928
634 1305031251.629778    1305031251.620874    1305031251.6328
635 1305031251.661814    1305031251.652875    1305031251.6628
636 1305031251.698330    1305031251.689768    1305031251.7028
637 1305031251.730175    1305031251.720461    1305031251.7328
638 1305031251.761755    1305031251.753144    1305031251.7628
639 1305031251.797678    1305031251.789250    1305031251.7931
640 1305031251.829869    1305031251.820979    1305031251.8328
641 1305031251.862143    1305031251.853797    1305031251.8628
642 1305031251.897873    1305031251.889654    1305031251.9028
643 1305031251.929898    1305031251.921930    1305031251.9328
644 1305031251.961904    1305031251.953837    1305031251.9628
645 1305031251.998343    1305031251.989807    1305031252.0028
646 1305031252.029784    1305031252.022160    1305031252.0328
647 1305031252.062017    1305031252.053762    1305031252.0628
648 1305031252.098735    1305031252.089562    1305031252.1028
649 1305031252.161778    1305031252.153971    1305031252.1628
650 1305031252.197852    1305031252.189789    1305031252.2028
651 1305031252.229882    1305031252.222086    1305031252.2328
652 1305031252.261747    1305031252.253064    1305031252.2628
653 1305031252.297671    1305031252.288878    1305031252.2928
654 1305031252.329954    1305031252.320609    1305031252.3328
655 1305031252.361687    1305031252.352855    1305031252.3628
656 1305031252.397494    1305031252.389319    1305031252.3928
657 1305031252.429672    1305031252.421702    1305031252.4328
658 1305031252.461722    1305031252.453825    1305031252.4628
659 1305031252.497655    1305031252.489559    1305031252.4928
660 1305031252.529692    1305031252.522170    1305031252.5328
661 1305031252.561862    1305031252.553774    1305031252.5628
662 1305031252.597647    1305031252.589746    1305031252.5928
663 1305031252.629839    1305031252.622125    1305031252.6328
664 1305031252.661594    1305031252.657856    1305031252.6628
665 1305031252.698012    1305031252.688998    1305031252.7028
666 1305031252.729811    1305031252.721654    1305031252.7328
667 1305031252.761680    1305031252.757822    1305031252.7628
668 1305031252.797683    1305031252.789692    1305031252.7928
669 1305031252.831021    1305031252.822405    1305031252.8337
670 1305031252.865804    1305031252.853978    1305031252.8629
671 1305031252.897597    1305031252.889729    1305031252.8928
672 1305031252.929687    1305031252.920672    1305031252.9328
673 1305031252.965771    1305031252.957865    1305031252.9628
674 1305031252.997652    1305031252.989424    1305031252.9928
675 1305031253.029884    1305031253.019696    1305031253.0327
676 1305031253.065901    1305031253.057426    1305031253.0627
677 1305031253.097947    1305031253.089550    1305031253.1028
678 1305031253.129728    1305031253.119724    1305031253.1329
679 1305031253.165977    1305031253.157384    1305031253.1628
680 1305031253.197610    1305031253.189218    1305031253.1928
681 1305031253.229906    1305031253.218027    1305031253.2329
682 1305031253.265536    1305031253.257847    1305031253.2628
683 1305031253.297600    1305031253.289742    1305031253.2928
684 1305031253.329972    1305031253.322007    1305031253.3328
685 1305031253.366257    1305031253.357830    1305031253.3628
686 1305031253.397735    1305031253.388097    1305031253.3928
687 1305031253.429753    1305031253.421352    1305031253.4328
688 1305031253.465716    1305031253.457963    1305031253.4628
689 1305031253.497697    1305031253.489690    1305031253.4928
690 1305031253.529706    1305031253.520734    1305031253.5328
691 1305031253.565670    1305031253.557854    1305031253.5628
692 1305031253.598121    1305031253.589805    1305031253.6027
