freiburg2_xyz
image      depth      pose
761 1311867198.467921    1311867198.485622    1311867198.4669
762 1311867198.500075    1311867198.485622    1311867198.5002
763 1311867198.532125    1311867198.519034    1311867198.5336
764 1311867198.567990    1311867198.582424    1311867198.5669
765 1311867198.599951    1311867198.614749    1311867198.6003
766 1311867198.631966    1311867198.648201    1311867198.6335
767 1311867198.668073    1311867198.682754    1311867198.6669
768 1311867198.699844    1311867198.714652    1311867198.7003
769 1311867198.731874    1311867198.746770    1311867198.7335
770 1311867198.767911    1311867198.784270    1311867198.7668
771 1311867198.799839    1311867198.814942    1311867198.8002
772 1311867198.831953    1311867198.846401    1311867198.8336
773 1311867198.867891    1311867198.884537    1311867198.8669
774 1311867198.899855    1311867198.914793    1311867198.9002
775 1311867198.931881    1311867198.946518    1311867198.9302
776 1311867198.968077    1311867198.983933    1311867198.9668
777 1311867199.000050    1311867199.014873    1311867199.0002
778 1311867199.031843    1311867199.046801    1311867199.0302
779 1311867199.067992    1311867199.084932    1311867199.0668
780 1311867199.099860    1311867199.084932    1311867199.1002
781 1311867199.132002    1311867199.146542    1311867199.1335
782 1311867199.167891    1311867199.182366    1311867199.1669
783 1311867199.200126    1311867199.214668    1311867199.2003
784 1311867199.234099    1311867199.246775    1311867199.2335
785 1311867199.267942    1311867199.283359    1311867199.2669
786 1311867199.300030    1311867199.315913    1311867199.3003
787 1311867199.331880    1311867199.346521    1311867199.3335
788 1311867199.368141    1311867199.382905    1311867199.3669
789 1311867199.399920    1311867199.414759    1311867199.4003
790 1311867199.432048    1311867199.414759    1311867199.4335
791 1311867199.467972    1311867199.483736    1311867199.4669
792 1311867199.500181    1311867199.515020    1311867199.5002
793 1311867199.532253    1311867199.515020    1311867199.5335
794 1311867199.568266    1311867199.554406    1311867199.5669
795 1311867199.600399    1311867199.615831    1311867199.6002
796 1311867199.632208    1311867199.615831    1311867199.6335
797 1311867199.668054    1311867199.653846    1311867199.6669
798 1311867199.699941    1311867199.714676    1311867199.7003
799 1311867199.732005    1311867199.714676    1311867199.7335
800 1311867199.768069    1311867199.782602    1311867199.7669
801 1311867199.800056    1311867199.815015    1311867199.8003
802 1311867199.832480    1311867199.815015    1311867199.8336
803 1311867199.867939    1311867199.883961    1311867199.8669
804 1311867199.899922    1311867199.914816    1311867199.9003
805 1311867199.932206    1311867199.914816    1311867199.9336
806 1311867199.967970    1311867199.982841    1311867199.9669
807 1311867200.000052    1311867200.014403    1311867200.0003
808 1311867200.032204    1311867200.014403    1311867200.0336
809 1311867200.068006    1311867200.053964    1311867200.0669
810 1311867200.100058    1311867200.083033    1311867200.1002
811 1311867200.132173    1311867200.117447    1311867200.1336
812 1311867200.168054    1311867200.151700    1311867200.1669
813 1311867200.200062    1311867200.185322    1311867200.2002
814 1311867200.232126    1311867200.217906    1311867200.2335
815 1311867200.268192    1311867200.282543    1311867200.2669
816 1311867200.300066    1311867200.314888    1311867200.3003
817 1311867200.332117    1311867200.314888    1311867200.3336
818 1311867200.368163    1311867200.383776    1311867200.3669
819 1311867200.400065    1311867200.416280    1311867200.4003
820 1311867200.432114    1311867200.416280    1311867200.4337
821 1311867200.468132    1311867200.452249    1311867200.4669
822 1311867200.500090    1311867200.514392    1311867200.5003
823 1311867200.532161    1311867200.514392    1311867200.5336
824 1311867200.568212    1311867200.583222    1311867200.5669
825 1311867200.600091    1311867200.614561    1311867200.6003
826 1311867200.632043    1311867200.614561    1311867200.6337
827 1311867200.668204    1311867200.685128    1311867200.6669
828 1311867200.700120    1311867200.685128    1311867200.7002
829 1311867200.732170    1311867200.718972    1311867200.7336
830 1311867200.768079    1311867200.783293    1311867200.7669
831 1311867200.800076    1311867200.783293    1311867200.8003
832 1311867200.832137    1311867200.818107    1311867200.8336
833 1311867200.868158    1311867200.884537    1311867200.8670
834 1311867200.899995    1311867200.884537    1311867200.9003
835 1311867200.932029    1311867200.919493    1311867200.9336
836 1311867200.968154    1311867200.951268    1311867200.9669
837 1311867201.000062    1311867200.985601    1311867201.0003
838 1311867201.032193    1311867201.018440    1311867201.0336
839 1311867201.067956    1311867201.055518    1311867201.0669
840 1311867201.100217    1311867201.082543    1311867201.1004
841 1311867201.132242    1311867201.119345    1311867201.1337
842 1311867201.168191    1311867201.183016    1311867201.1670
843 1311867201.200147    1311867201.183016    1311867201.2003
844 1311867201.232056    1311867201.219653    1311867201.2336
845 1311867201.269490    1311867201.282410    1311867201.2703
846 1311867201.332276    1311867201.318054    1311867201.3336
847 1311867201.368233    1311867201.352220    1311867201.3670
848 1311867201.400227    1311867201.384279    1311867201.4003
849 1311867201.432761    1311867201.419876    1311867201.4336
850 1311867201.468080    1311867201.455858    1311867201.4670
851 1311867201.500087    1311867201.485311    1311867201.5003
852 1311867201.532195    1311867201.519869    1311867201.5336
853 1311867201.568143    1311867201.552774    1311867201.5670
854 1311867201.600103    1311867201.584022    1311867201.6003
855 1311867201.632068    1311867201.619705    1311867201.6337
856 1311867201.668050    1311867201.683945    1311867201.6670
857 1311867201.700292    1311867201.683945    1311867201.7003
858 1311867201.732200    1311867201.718901    1311867201.7338
859 1311867201.768201    1311867201.750729    1311867201.7670
860 1311867201.800210    1311867201.785805    1311867201.8003
861 1311867201.832156    1311867201.819018    1311867201.8337
862 1311867201.868219    1311867201.850574    1311867201.8670
863 1311867201.900077    1311867201.886285    1311867201.9003
864 1311867201.932262    1311867201.919573    1311867201.9337
865 1311867201.968172    1311867201.951652    1311867201.9670
866 1311867202.000190    1311867201.989460    1311867202.0003
867 1311867202.032239    1311867202.018488    1311867202.0337
868 1311867202.068152    1311867202.050736    1311867202.0670
869 1311867202.100315    1311867202.086635    1311867202.1004
870 1311867202.132409    1311867202.118592    1311867202.1337
871 1311867202.168279    1311867202.151662    1311867202.1670
872 1311867202.200125    1311867202.186626    1311867202.2003
873 1311867202.232375    1311867202.219127    1311867202.2337
874 1311867202.268101    1311867202.251322    1311867202.2671
875 1311867202.300107    1311867202.286828    1311867202.3004
876 1311867202.332365    1311867202.319988    1311867202.3336
877 1311867202.368310    1311867202.352390    1311867202.3670
878 1311867202.400292    1311867202.388363    1311867202.4003
879 1311867202.432186    1311867202.419639    1311867202.4336
880 1311867202.468118    1311867202.452943    1311867202.4670
881 1311867202.500244    1311867202.487571    1311867202.5004
882 1311867202.532280    1311867202.520645    1311867202.5337
883 1311867202.568183    1311867202.550894    1311867202.5670
884 1311867202.600241    1311867202.586495    1311867202.6004
885 1311867202.632409    1311867202.618503    1311867202.6338
886 1311867202.668254    1311867202.651445    1311867202.6670
887 1311867202.700291    1311867202.686656    1311867202.7003
888 1311867202.732284    1311867202.718536    1311867202.7337
889 1311867202.768106    1311867202.750735    1311867202.7670
890 1311867202.800215    1311867202.789717    1311867202.8004
891 1311867202.832371    1311867202.819000    1311867202.8337
892 1311867202.868186    1311867202.852758    1311867202.8671
893 1311867202.900343    1311867202.887322    1311867202.9005
894 1311867202.932160    1311867202.919988    1311867202.9338
895 1311867202.968198    1311867202.952569    1311867202.9671
896 1311867203.000234    1311867202.986871    1311867203.0004
897 1311867203.032284    1311867203.020202    1311867203.0337
898 1311867203.068187    1311867203.056085    1311867203.0670
899 1311867203.100350    1311867203.086578    1311867203.1004
900 1311867203.132443    1311867203.118993    1311867203.1337
901 1311867203.168210    1311867203.154982    1311867203.1670
902 1311867203.200286    1311867203.187794    1311867203.2004
903 1311867203.232211    1311867203.218591    1311867203.2338
904 1311867203.268183    1311867203.255203    1311867203.2670
905 1311867203.300206    1311867203.286480    1311867203.3004
906 1311867203.332226    1311867203.319467    1311867203.3338
907 1311867203.368129    1311867203.354746    1311867203.3671
908 1311867203.400200    1311867203.386560    1311867203.4004
909 1311867203.432255    1311867203.418361    1311867203.4338
910 1311867203.468205    1311867203.454512    1311867203.4671
911 1311867203.500494    1311867203.486444    1311867203.5004
912 1311867203.532247    1311867203.518554    1311867203.5337
913 1311867203.568287    1311867203.556026    1311867203.5670
914 1311867203.600247    1311867203.587655    1311867203.6004
915 1311867203.632381    1311867203.619198    1311867203.6337
916 1311867203.668366    1311867203.655772    1311867203.6671
917 1311867203.700467    1311867203.686675    1311867203.7004
918 1311867203.732263    1311867203.719526    1311867203.7337
919 1311867203.768142    1311867203.756642    1311867203.7671
920 1311867203.800188    1311867203.786723    1311867203.8004
921 1311867203.832438    1311867203.819386    1311867203.8338
922 1311867203.868154    1311867203.857286    1311867203.8671
923 1311867203.900206    1311867203.889189    1311867203.9004
924 1311867203.932460    1311867203.918802    1311867203.9337
925 1311867203.968287    1311867203.955349    1311867203.9671
926 1311867204.000337    1311867203.986637    1311867204.0004
927 1311867204.032369    1311867204.019985    1311867204.0338
928 1311867204.068206    1311867204.055151    1311867204.0671
929 1311867204.100343    1311867204.086751    1311867204.1004
930 1311867204.132295    1311867204.119153    1311867204.1338
931 1311867204.168262    1311867204.155577    1311867204.1671
932 1311867204.200305    1311867204.187653    1311867204.2004
933 1311867204.232436    1311867204.218777    1311867204.2338
934 1311867204.268181    1311867204.256644    1311867204.2671
935 1311867204.300302    1311867204.286714    1311867204.3004
936 1311867204.332519    1311867204.320454    1311867204.3338
937 1311867204.368375    1311867204.362574    1311867204.3671
938 1311867204.400282    1311867204.386960    1311867204.4004
939 1311867204.432434    1311867204.424097    1311867204.4338
940 1311867204.468296    1311867204.454995    1311867204.4671
941 1311867204.500277    1311867204.487275    1311867204.5004
942 1311867204.532479    1311867204.523722    1311867204.5337
943 1311867204.568211    1311867204.558186    1311867204.5671
944 1311867204.600264    1311867204.587847    1311867204.6004
945 1311867204.632418    1311867204.624153    1311867204.6338
946 1311867204.668452    1311867204.654182    1311867204.6672
947 1311867204.700261    1311867204.687154    1311867204.7004
948 1311867204.732293    1311867204.722569    1311867204.7338
949 1311867204.768312    1311867204.753951    1311867204.7671
950 1311867204.800434    1311867204.787872    1311867204.8005
951 1311867204.832496    1311867204.822720    1311867204.8338
952 1311867204.868246    1311867204.854267    1311867204.8671
953 1311867204.900224    1311867204.886496    1311867204.9004
954 1311867204.936363    1311867204.922022    1311867204.9371
955 1311867204.968219    1311867204.954292    1311867204.9671
956 1311867205.000335    1311867204.986600    1311867205.0004
957 1311867205.036326    1311867205.022724    1311867205.0371
958 1311867205.068637    1311867205.055081    1311867205.0672
959 1311867205.100765    1311867205.088100    1311867205.1005
960 1311867205.136301    1311867205.123245    1311867205.1372
961 1311867205.168290    1311867205.154532    1311867205.1672
962 1311867205.200371    1311867205.186351    1311867205.2004
963 1311867205.236444    1311867205.222313    1311867205.2372
964 1311867205.268392    1311867205.254185    1311867205.2671
965 1311867205.300458    1311867205.288050    1311867205.3004
966 1311867205.336288    1311867205.321888    1311867205.3371
967 1311867205.368439    1311867205.354290    1311867205.3672
968 1311867205.400476    1311867205.386278    1311867205.4005
969 1311867205.436290    1311867205.422565    1311867205.4371
970 1311867205.468361    1311867205.454042    1311867205.4671
971 1311867205.500259    1311867205.486512    1311867205.5004
972 1311867205.536285    1311867205.523034    1311867205.5371
973 1311867205.568369    1311867205.554290    1311867205.5671
974 1311867205.600318    1311867205.586684    1311867205.6004
975 1311867205.636378    1311867205.622618    1311867205.6371
976 1311867205.668640    1311867205.655598    1311867205.6672
977 1311867205.700293    1311867205.690296    1311867205.7004
978 1311867205.736482    1311867205.722206    1311867205.7372
979 1311867205.768331    1311867205.754835    1311867205.7672
980 1311867205.800294    1311867205.790638    1311867205.8004
981 1311867205.836370    1311867205.823211    1311867205.8371
982 1311867205.868513    1311867205.855476    1311867205.8672
983 1311867205.900317    1311867205.890588    1311867205.9004
984 1311867205.936313    1311867205.922302    1311867205.9371
985 1311867205.968515    1311867205.954494    1311867205.9671
986 1311867206.000654    1311867205.990585    1311867206.0004
987 1311867206.036736    1311867206.025985    1311867206.0373
988 1311867206.068413    1311867206.060425    1311867206.0672
989 1311867206.100418    1311867206.090329    1311867206.1004
990 1311867206.136422    1311867206.122754    1311867206.1372
991 1311867206.168280    1311867206.154613    1311867206.1673
992 1311867206.200431    1311867206.190380    1311867206.2005
993 1311867206.236354    1311867206.223956    1311867206.2371
994 1311867206.268562    1311867206.255358    1311867206.2672
995 1311867206.300429    1311867206.290477    1311867206.3005
996 1311867206.336618    1311867206.322204    1311867206.3371
997 1311867206.368476    1311867206.354253    1311867206.3672
998 1311867206.400411    1311867206.390007    1311867206.4005
999 1311867206.436540    1311867206.422026    1311867206.4371
1000 1311867206.468475    1311867206.454231    1311867206.4672
1001 1311867206.500567    1311867206.490538    1311867206.5005
1002 1311867206.536578    1311867206.525033    1311867206.5372
1003 1311867206.568318    1311867206.553930    1311867206.5672
1004 1311867206.600453    1311867206.592113    1311867206.6005
1005 1311867206.636480    1311867206.622636    1311867206.6372
1006 1311867206.668513    1311867206.656675    1311867206.6672
1007 1311867206.700560    1311867206.694521    1311867206.7005
1008 1311867206.736376    1311867206.724848    1311867206.7373
1009 1311867206.768348    1311867206.758797    1311867206.7674
1010 1311867206.800520    1311867206.790284    1311867206.8005
1011 1311867206.836416    1311867206.822977    1311867206.8372
1012 1311867206.868563    1311867206.860545    1311867206.8672
1013 1311867206.900569    1311867206.890777    1311867206.9005
1014 1311867206.936441    1311867206.922502    1311867206.9372
1015 1311867206.968607    1311867206.959248    1311867206.9672
1016 1311867207.000644    1311867206.994868    1311867207.0005
1017 1311867207.036586    1311867207.024755    1311867207.0372
1018 1311867207.068407    1311867207.059726    1311867207.0672
1019 1311867207.100546    1311867207.094280    1311867207.1005
1020 1311867207.136473    1311867207.122914    1311867207.1372
1021 1311867207.168707    1311867207.158355    1311867207.1672
1022 1311867207.200654    1311867207.190492    1311867207.2005
1023 1311867207.236587    1311867207.222618    1311867207.2372
1024 1311867207.268617    1311867207.260483    1311867207.2672
1025 1311867207.300500    1311867207.292690    1311867207.3005
1026 1311867207.336652    1311867207.323524    1311867207.3373
1027 1311867207.368579    1311867207.359748    1311867207.3672
1028 1311867207.400698    1311867207.390131    1311867207.4006
1029 1311867207.436580    1311867207.422784    1311867207.4372
1030 1311867207.468647    1311867207.458679    1311867207.4672
1031 1311867207.500601    1311867207.492764    1311867207.5006
1032 1311867207.536508    1311867207.523730    1311867207.5372
1033 1311867207.568706    1311867207.559841    1311867207.5673
1034 1311867207.600587    1311867207.594480    1311867207.6005
1035 1311867207.636491    1311867207.625922    1311867207.6372
1036 1311867207.668773    1311867207.659294    1311867207.6672
1037 1311867207.700562    1311867207.692309    1311867207.7005
1038 1311867207.736501    1311867207.723864    1311867207.7373
1039 1311867207.768609    1311867207.758805    1311867207.7672
1040 1311867207.800991    1311867207.792192    1311867207.8006
1041 1311867207.836554    1311867207.823776    1311867207.8372
1042 1311867207.868773    1311867207.860848    1311867207.8673
1043 1311867207.900900    1311867207.893709    1311867207.9005
1044 1311867207.936534    1311867207.924414    1311867207.9374
1045 1311867207.968490    1311867207.961497    1311867207.9672
1046 1311867208.000665    1311867207.991413    1311867208.0006
1047 1311867208.036765    1311867208.024850    1311867208.0373
1048 1311867208.069925    1311867208.061850    1311867208.0706
1049 1311867208.136633    1311867208.127656    1311867208.1373
1050 1311867208.168683    1311867208.159607    1311867208.1672
1051 1311867208.200521    1311867208.190501    1311867208.2006
1052 1311867208.236561    1311867208.228085    1311867208.2372
1053 1311867208.268440    1311867208.258179    1311867208.2672
1054 1311867208.300597    1311867208.290199    1311867208.3005
1055 1311867208.336528    1311867208.327021    1311867208.3372
1056 1311867208.368511    1311867208.358097    1311867208.3672
1057 1311867208.400592    1311867208.391056    1311867208.4006
1058 1311867208.436460    1311867208.426023    1311867208.4372
1059 1311867208.468664    1311867208.457742    1311867208.4672
1060 1311867208.500564    1311867208.490765    1311867208.5006
1061 1311867208.536522    1311867208.525741    1311867208.5372
1062 1311867208.568644    1311867208.558380    1311867208.5673
1063 1311867208.600595    1311867208.590450    1311867208.6006
1064 1311867208.636445    1311867208.625978    1311867208.6372
1065 1311867208.668488    1311867208.658208    1311867208.6672
1066 1311867208.700606    1311867208.691030    1311867208.7006
1067 1311867208.736710    1311867208.726226    1311867208.7373
1068 1311867208.768807    1311867208.759101    1311867208.7673
1069 1311867208.800641    1311867208.790975    1311867208.8006
1070 1311867208.836883    1311867208.825993    1311867208.8373
1071 1311867208.868491    1311867208.858819    1311867208.8673
1072 1311867208.900811    1311867208.891626    1311867208.9006
1073 1311867208.936516    1311867208.927512    1311867208.9373
1074 1311867208.968732    1311867208.957776    1311867208.9674
1075 1311867209.000767    1311867208.991164    1311867209.0007
1076 1311867209.036589    1311867209.027078    1311867209.0373
1077 1311867209.068848    1311867209.057957    1311867209.0673
1078 1311867209.100837    1311867209.090698    1311867209.1006
1079 1311867209.145248    1311867209.160062    1311867209.1440
1080 1311867209.200608    1311867209.191784    1311867209.2007
1081 1311867209.236579    1311867209.225953    1311867209.2374
1082 1311867209.268677    1311867209.258006    1311867209.2673
1083 1311867209.300548    1311867209.290313    1311867209.3006
1084 1311867209.336608    1311867209.327422    1311867209.3372
1085 1311867209.368685    1311867209.358104    1311867209.3673
1086 1311867209.400674    1311867209.393797    1311867209.4006
1087 1311867209.436604    1311867209.425815    1311867209.4373
1088 1311867209.468504    1311867209.458133    1311867209.4673
1089 1311867209.501113    1311867209.494065    1311867209.5006
1090 1311867209.536902    1311867209.525873    1311867209.5373
1091 1311867209.568689    1311867209.558070    1311867209.5673
1092 1311867209.600759    1311867209.593954    1311867209.6006
1093 1311867209.636594    1311867209.626279    1311867209.6374
1094 1311867209.668570    1311867209.658202    1311867209.6673
1095 1311867209.701272    1311867209.696702    1311867209.7006
1096 1311867209.736573    1311867209.726264    1311867209.7373
1097 1311867209.768624    1311867209.758346    1311867209.7673
1098 1311867209.801498    1311867209.795932    1311867209.8006
1099 1311867209.836574    1311867209.826242    1311867209.8373
1100 1311867209.868553    1311867209.858896    1311867209.8673
1101 1311867209.900669    1311867209.894697    1311867209.9006
1102 1311867209.936544    1311867209.926845    1311867209.9373
1103 1311867209.968938    1311867209.958821    1311867209.9673
1104 1311867210.000704    1311867209.994254    1311867210.0006
1105 1311867210.036683    1311867210.026106    1311867210.0373
1106 1311867210.068816    1311867210.060359    1311867210.0673
1107 1311867210.100607    1311867210.094248    1311867210.1006
1108 1311867210.136711    1311867210.128034    1311867210.1373
1109 1311867210.168673    1311867210.157824    1311867210.1674
1110 1311867210.200662    1311867210.194321    1311867210.2006
1111 1311867210.236614    1311867210.225813    1311867210.2374
1112 1311867210.268764    1311867210.257977    1311867210.2674
1113 1311867210.300692    1311867210.295399    1311867210.3007
1114 1311867210.336672    1311867210.327137    1311867210.3373
1115 1311867210.368993    1311867210.358242    1311867210.3673
1116 1311867210.400741    1311867210.393792    1311867210.4007
1117 1311867210.436672    1311867210.426004    1311867210.4373
1118 1311867210.469063    1311867210.458171    1311867210.4707
1119 1311867210.500649    1311867210.494351    1311867210.5007
1120 1311867210.536682    1311867210.526130    1311867210.5373
1121 1311867210.569047    1311867210.563473    1311867210.5674
1122 1311867210.600859    1311867210.594387    1311867210.6007
1123 1311867210.636787    1311867210.626021    1311867210.6374
1124 1311867210.673847    1311867210.667571    1311867210.6740
1125 1311867210.736657    1311867210.726090    1311867210.7374
1126 1311867210.769036    1311867210.762092    1311867210.7707
1127 1311867210.800700    1311867210.794349    1311867210.8006
1128 1311867210.836863    1311867210.826326    1311867210.8373
1129 1311867210.868831    1311867210.862398    1311867210.8674
1130 1311867210.900724    1311867210.894228    1311867210.9007
1131 1311867210.936751    1311867210.928831    1311867210.9374
1132 1311867210.969224    1311867210.965348    1311867210.9707
1133 1311867211.001198    1311867210.994558    1311867211.0008
1134 1311867211.036754    1311867211.026350    1311867211.0374
1135 1311867211.069171    1311867211.065157    1311867211.0707
1136 1311867211.101339    1311867211.094082    1311867211.1007
1137 1311867211.136879    1311867211.126688    1311867211.1374
1138 1311867211.169535    1311867211.164699    1311867211.1707
1139 1311867211.236938    1311867211.227021    1311867211.2374
1140 1311867211.268944    1311867211.264560    1311867211.2674
1141 1311867211.301073    1311867211.295310    1311867211.3007
1142 1311867211.336815    1311867211.326295    1311867211.3374
1143 1311867211.368899    1311867211.365329    1311867211.3674
1144 1311867211.401155    1311867211.394902    1311867211.4007
1145 1311867211.436783    1311867211.429568    1311867211.4374
1146 1311867211.468760    1311867211.464506    1311867211.4674
1147 1311867211.500750    1311867211.494283    1311867211.5007
1148 1311867211.536921    1311867211.527957    1311867211.5374
1149 1311867211.569353    1311867211.564670    1311867211.5707
1150 1311867211.600936    1311867211.596759    1311867211.6007
1151 1311867211.636776    1311867211.626943    1311867211.6374
1152 1311867211.669417    1311867211.662028    1311867211.6707
1153 1311867211.700795    1311867211.694435    1311867211.7008
1154 1311867211.736761    1311867211.726757    1311867211.7375
1155 1311867211.769891    1311867211.764210    1311867211.7707
1156 1311867211.838297    1311867211.833727    1311867211.8375
1157 1311867211.901152    1311867211.896769    1311867211.9008
1158 1311867211.937348    1311867211.932430    1311867211.9374
1159 1311867211.971087    1311867211.965324    1311867211.9708
1160 1311867212.037396    1311867212.031766    1311867212.0374
1161 1311867212.068925    1311867212.062152    1311867212.0674
1162 1311867212.100836    1311867212.095455    1311867212.1008
1163 1311867212.137104    1311867212.133103    1311867212.1375
1164 1311867212.168899    1311867212.166849    1311867212.1674
1165 1311867212.201292    1311867212.194507    1311867212.2008
1166 1311867212.236828    1311867212.230176    1311867212.2375
1167 1311867212.269660    1311867212.264719    1311867212.2708
1168 1311867212.336980    1311867212.332643    1311867212.3374
1169 1311867212.369121    1311867212.365364    1311867212.3676
1170 1311867212.400874    1311867212.395551    1311867212.4008
1171 1311867212.437295    1311867212.432952    1311867212.4375
1172 1311867212.468814    1311867212.462264    1311867212.4674
1173 1311867212.500920    1311867212.494430    1311867212.5008
1174 1311867212.536991    1311867212.530027    1311867212.5375
1175 1311867212.568780    1311867212.562597    1311867212.5675
1176 1311867212.600775    1311867212.594836    1311867212.6007
1177 1311867212.636951    1311867212.632392    1311867212.6374
1178 1311867212.668874    1311867212.662983    1311867212.6675
1179 1311867212.701018    1311867212.694415    1311867212.7008
1180 1311867212.736989    1311867212.732322    1311867212.7374
1181 1311867212.768959    1311867212.761895    1311867212.7675
1182 1311867212.800808    1311867212.795161    1311867212.8008
1183 1311867212.837870    1311867212.830377    1311867212.8375
1184 1311867212.900811    1311867212.894180    1311867212.9009
1185 1311867212.936948    1311867212.930659    1311867212.9375
1186 1311867212.969087    1311867212.962158    1311867212.9675
1187 1311867213.001064    1311867212.997198    1311867213.0008
1188 1311867213.036927    1311867213.030556    1311867213.0375
1189 1311867213.069051    1311867213.062233    1311867213.0675
1190 1311867213.101068    1311867213.098531    1311867213.1008
1191 1311867213.137000    1311867213.132167    1311867213.1375
1192 1311867213.169165    1311867213.164233    1311867213.1708
1193 1311867213.201431    1311867213.198165    1311867213.2008
1194 1311867213.236857    1311867213.230398    1311867213.2375
1195 1311867213.269223    1311867213.262134    1311867213.2708
1196 1311867213.301416    1311867213.298364    1311867213.3008
1197 1311867213.336896    1311867213.331297    1311867213.3375
1198 1311867213.369001    1311867213.362207    1311867213.3675
1199 1311867213.401378    1311867213.398062    1311867213.4008
1200 1311867213.437193    1311867213.430396    1311867213.4375
1201 1311867213.469040    1311867213.462063    1311867213.4675
1202 1311867213.500997    1311867213.498139    1311867213.5008
1203 1311867213.536881    1311867213.531834    1311867213.5375
1204 1311867213.569042    1311867213.562132    1311867213.5675
1205 1311867213.601011    1311867213.598958    1311867213.6009
1206 1311867213.636923    1311867213.632776    1311867213.6375
1207 1311867213.668995    1311867213.662325    1311867213.6675
1208 1311867213.701300    1311867213.698727    1311867213.7008
1209 1311867213.737146    1311867213.731280    1311867213.7375
1210 1311867213.769090    1311867213.762316    1311867213.7675
1211 1311867213.801664    1311867213.798497    1311867213.8009
1212 1311867213.837348    1311867213.830353    1311867213.8375
1213 1311867213.868914    1311867213.866938    1311867213.8675
1214 1311867213.900969    1311867213.898875    1311867213.9008
1215 1311867213.937067    1311867213.932459    1311867213.9375
1216 1311867213.968920    1311867213.962551    1311867213.9675
1217 1311867214.005161    1311867214.001499    1311867214.0042
1218 1311867214.037101    1311867214.031655    1311867214.0376
1219 1311867214.068910    1311867214.064003    1311867214.0675
1220 1311867214.104861    1311867214.098475    1311867214.1043
1221 1311867214.138206    1311867214.132699    1311867214.1375
1222 1311867214.169647    1311867214.164380    1311867214.1708
1223 1311867214.205217    1311867214.201302    1311867214.2041
1224 1311867214.239878    1311867214.233843    1311867214.2408
1225 1311867214.305762    1311867214.300472    1311867214.3042
1226 1311867214.337669    1311867214.331055    1311867214.3376
1227 1311867214.369049    1311867214.366367    1311867214.3676
1228 1311867214.405033    1311867214.398003    1311867214.4042
1229 1311867214.437364    1311867214.433221    1311867214.4375
1230 1311867214.469778    1311867214.469818    1311867214.4709
1231 1311867214.505939    1311867214.500862    1311867214.5044
1232 1311867214.537369    1311867214.532909    1311867214.5376
1233 1311867214.569142    1311867214.566238    1311867214.5676
1234 1311867214.604864    1311867214.598216    1311867214.6042
1235 1311867214.636989    1311867214.630473    1311867214.6375
1236 1311867214.669101    1311867214.666559    1311867214.6676
1237 1311867214.704890    1311867214.698562    1311867214.7042
1238 1311867214.736964    1311867214.731080    1311867214.7376
1239 1311867214.769506    1311867214.768292    1311867214.7709
1240 1311867214.804993    1311867214.798063    1311867214.8043
1241 1311867214.836918    1311867214.830227    1311867214.8376
1242 1311867214.869998    1311867214.866509    1311867214.8709
1243 1311867214.904984    1311867214.898785    1311867214.9043
1244 1311867214.937253    1311867214.930825    1311867214.9376
1245 1311867214.969304    1311867214.966350    1311867214.9709
1246 1311867215.005064    1311867214.998091    1311867215.0042
1247 1311867215.037107    1311867215.030535    1311867215.0376
1248 1311867215.069291    1311867215.066838    1311867215.0709
1249 1311867215.105004    1311867215.098625    1311867215.1042
1250 1311867215.136914    1311867215.130449    1311867215.1376
1251 1311867215.169446    1311867215.166475    1311867215.1709
1252 1311867215.204946    1311867215.198166    1311867215.2042
1253 1311867215.236951    1311867215.230539    1311867215.2376
1254 1311867215.269082    1311867215.267247    1311867215.2676
1255 1311867215.304957    1311867215.298450    1311867215.3043
1256 1311867215.336962    1311867215.330815    1311867215.3377
1257 1311867215.369184    1311867215.366868    1311867215.3676
1258 1311867215.404952    1311867215.398538    1311867215.4042
1259 1311867215.437035    1311867215.430540    1311867215.4376
1260 1311867215.469090    1311867215.466565    1311867215.4675
1261 1311867215.504980    1311867215.498574    1311867215.5043
1262 1311867215.537123    1311867215.534556    1311867215.5376
1263 1311867215.569034    1311867215.566537    1311867215.5676
1264 1311867215.605085    1311867215.599212    1311867215.6042
1265 1311867215.637055    1311867215.634636    1311867215.6376
1266 1311867215.668922    1311867215.667807    1311867215.6676
1267 1311867215.704951    1311867215.698918    1311867215.7042
1268 1311867215.738883    1311867215.736307    1311867215.7376
1269 1311867215.804883    1311867215.798475    1311867215.8043
1270 1311867215.837335    1311867215.834626    1311867215.8377
1271 1311867215.869167    1311867215.867785    1311867215.8677
1272 1311867215.905276    1311867215.901509    1311867215.9046
1273 1311867215.937088    1311867215.936341    1311867215.9377
1274 1311867215.970287    1311867215.967170    1311867215.9710
1275 1311867216.005079    1311867215.998861    1311867216.0043
1276 1311867216.036968    1311867216.036000    1311867216.0376
1277 1311867216.069483    1311867216.066615    1311867216.0709
1278 1311867216.105043    1311867216.098439    1311867216.1043
1279 1311867216.139295    1311867216.135610    1311867216.1409
1280 1311867216.204961    1311867216.198337    1311867216.2043
1281 1311867216.237023    1311867216.235626    1311867216.2376
1282 1311867216.270663    1311867216.266688    1311867216.2709
1283 1311867216.305048    1311867216.298872    1311867216.3043
1284 1311867216.339542    1311867216.337480    1311867216.3410
1285 1311867216.405512    1311867216.398915    1311867216.4044
1286 1311867216.437341    1311867216.435030    1311867216.4377
