freiburg3_long_office_household
image      depth      pose
536 1341847999.054894    1341847999.054947    1341847999.0499
537 1341847999.086763    1341847999.086789    1341847999.0899
538 1341847999.122718    1341847999.122734    1341847999.1199
539 1341847999.154891    1341847999.154910    1341847999.1499
540 1341847999.186738    1341847999.186756    1341847999.1899
541 1341847999.222717    1341847999.222728    1341847999.2199
542 1341847999.254873    1341847999.222728    1341847999.2500
543 1341847999.290995    1341847999.291097    1341847999.2900
544 1341847999.322701    1341847999.322715    1341847999.3200
545 1341847999.354861    1341847999.354880    1341847999.3499
546 1341847999.390790    1341847999.390873    1341847999.3912
547 1341847999.423935    1341847999.423953    1341847999.4199
548 1341847999.490878    1341847999.490960    1341847999.4900
549 1341847999.522673    1341847999.522711    1341847999.5199
550 1341847999.558926    1341847999.558949    1341847999.5600
551 1341847999.590686    1341847999.590703    1341847999.5899
552 1341847999.622896    1341847999.622914    1341847999.6200
553 1341847999.658843    1341847999.658860    1341847999.6599
554 1341847999.691111    1341847999.691169    1341847999.6906
555 1341847999.722697    1341847999.722745    1341847999.7201
556 1341847999.758778    1341847999.758816    1341847999.7600
557 1341847999.791003    1341847999.791018    1341847999.7901
558 1341847999.826747    1341847999.826760    1341847999.8299
559 1341847999.858757    1341847999.858819    1341847999.8601
560 1341847999.897730    1341847999.897755    1341847999.9000
561 1341847999.958786    1341847999.958798    1341847999.9602
562 1341847999.990848    1341847999.991017    1341847999.9899
563 1341848000.026656    1341848000.026670    1341848000.0299
564 1341848000.058724    1341848000.058808    1341848000.0603
565 1341848000.094780    1341848000.094794    1341848000.0899
566 1341848000.126737    1341848000.126804    1341848000.1299
567 1341848000.158633    1341848000.158647    1341848000.1600
568 1341848000.194808    1341848000.194844    1341848000.1910
569 1341848000.227063    1341848000.228401    1341848000.2300
570 1341848000.266975    1341848000.267040    1341848000.2699
571 1341848000.327132    1341848000.327144    1341848000.3305
572 1341848000.362696    1341848000.362714    1341848000.3599
573 1341848000.394654    1341848000.394668    1341848000.3899
574 1341848000.426772    1341848000.426894    1341848000.4315
575 1341848000.462696    1341848000.462704    1341848000.4609
576 1341848000.494711    1341848000.494720    1341848000.4899
577 1341848000.530849    1341848000.530871    1341848000.5299
578 1341848000.562770    1341848000.562803    1341848000.5599
579 1341848000.594838    1341848000.594876    1341848000.5899
580 1341848000.630641    1341848000.630658    1341848000.6299
581 1341848000.662663    1341848000.662683    1341848000.6599
582 1341848000.695377    1341848000.695394    1341848000.7001
583 1341848000.730805    1341848000.730825    1341848000.7299
584 1341848000.762655    1341848000.762704    1341848000.7599
585 1341848000.798741    1341848000.798754    1341848000.8000
586 1341848000.830729    1341848000.830744    1341848000.8335
587 1341848000.862750    1341848000.862762    1341848000.8599
588 1341848000.898723    1341848000.898741    1341848000.8999
589 1341848000.930722    1341848000.930740    1341848000.9299
590 1341848000.963197    1341848000.963623    1341848000.9599
591 1341848000.998783    1341848000.998807    1341848001.0000
592 1341848001.030740    1341848001.030757    1341848001.0327
593 1341848001.067042    1341848001.067105    1341848001.0699
594 1341848001.098800    1341848001.098830    1341848001.1025
595 1341848001.130714    1341848001.130736    1341848001.1299
596 1341848001.205951    1341848001.206049    1341848001.2099
597 1341848001.266775    1341848001.266790    1341848001.2699
598 1341848001.299150    1341848001.299167    1341848001.2999
599 1341848001.334803    1341848001.334830    1341848001.3299
600 1341848001.366701    1341848001.366725    1341848001.3699
601 1341848001.399276    1341848001.399293    1341848001.3999
602 1341848001.434718    1341848001.434760    1341848001.4299
603 1341848001.466720    1341848001.466756    1341848001.4729
604 1341848001.502686    1341848001.502748    1341848001.4999
605 1341848001.534905    1341848001.535602    1341848001.5299
606 1341848001.567011    1341848001.567686    1341848001.5699
607 1341848001.602899    1341848001.603041    1341848001.6000
608 1341848001.634657    1341848001.634679    1341848001.6299
609 1341848001.666646    1341848001.666695    1341848001.6700
610 1341848001.702767    1341848001.734874    1341848001.7012
611 1341848001.734859    1341848001.734874    1341848001.7299
612 1341848001.770725    1341848001.771400    1341848001.7699
613 1341848001.802763    1341848001.803395    1341848001.8000
614 1341848001.834761    1341848001.834778    1341848001.8299
615 1341848001.870724    1341848001.870742    1341848001.8700
616 1341848001.902749    1341848001.902764    1341848001.9000
617 1341848001.934732    1341848001.934794    1341848001.9299
618 1341848001.970708    1341848001.970782    1341848001.9700
619 1341848002.002731    1341848002.002752    1341848001.9999
620 1341848002.038858    1341848002.038880    1341848002.0399
621 1341848002.070767    1341848002.070781    1341848002.0699
622 1341848002.102720    1341848002.102819    1341848002.0999
623 1341848002.138653    1341848002.138667    1341848002.1399
624 1341848002.171849    1341848002.171908    1341848002.1700
625 1341848002.238731    1341848002.238742    1341848002.2399
626 1341848002.270763    1341848002.270780    1341848002.2699
627 1341848002.306708    1341848002.306724    1341848002.3099
628 1341848002.338850    1341848002.338920    1341848002.3399
629 1341848002.370786    1341848002.371472    1341848002.3699
630 1341848002.406793    1341848002.406802    1341848002.4099
631 1341848002.438766    1341848002.438797    1341848002.4401
632 1341848002.474697    1341848002.474720    1341848002.4699
633 1341848002.506756    1341848002.506777    1341848002.5099
634 1341848002.538812    1341848002.539346    1341848002.5399
635 1341848002.574707    1341848002.574741    1341848002.5700
636 1341848002.606780    1341848002.606818    1341848002.6106
637 1341848002.639359    1341848002.639381    1341848002.6399
638 1341848002.674651    1341848002.674664    1341848002.6699
639 1341848002.713789    1341848002.713950    1341848002.7099
640 1341848002.774760    1341848002.774778    1341848002.7699
641 1341848002.806780    1341848002.806797    1341848002.8099
642 1341848002.842833    1341848002.842854    1341848002.8400
643 1341848002.875238    1341848002.875294    1341848002.8799
644 1341848002.906656    1341848002.906670    1341848002.8999
645 1341848002.943323    1341848002.943336    1341848002.9399
646 1341848002.974597    1341848002.974617    1341848002.9699
647 1341848003.010885    1341848003.010926    1341848003.0099
648 1341848003.042638    1341848003.042649    1341848003.0399
649 1341848003.074988    1341848003.075599    1341848003.0700
650 1341848003.110641    1341848003.110659    1341848003.1099
651 1341848003.142626    1341848003.142643    1341848003.1399
652 1341848003.175700    1341848003.142643    1341848003.1799
653 1341848003.210749    1341848003.243104    1341848003.2099
654 1341848003.242926    1341848003.243104    1341848003.2399
655 1341848003.278886    1341848003.278901    1341848003.2799
656 1341848003.310739    1341848003.310752    1341848003.3099
657 1341848003.342708    1341848003.342720    1341848003.3399
658 1341848003.378999    1341848003.379019    1341848003.3800
659 1341848003.410779    1341848003.410799    1341848003.4099
660 1341848003.442728    1341848003.442757    1341848003.4399
661 1341848003.478703    1341848003.478734    1341848003.4803
662 1341848003.510700    1341848003.510745    1341848003.5099
663 1341848003.546854    1341848003.548421    1341848003.5499
664 1341848003.578749    1341848003.578762    1341848003.5799
665 1341848003.617886    1341848003.617927    1341848003.6199
666 1341848003.649972    1341848003.649997    1341848003.6499
667 1341848003.685816    1341848003.685833    1341848003.6899
668 1341848003.717853    1341848003.718179    1341848003.7199
669 1341848003.753761    1341848003.753810    1341848003.7499
670 1341848003.785807    1341848003.785825    1341848003.7801
671 1341848003.817941    1341848003.817959    1341848003.8099
672 1341848003.853971    1341848003.853983    1341848003.8502
673 1341848003.885751    1341848003.885767    1341848003.8899
674 1341848003.921688    1341848003.921702    1341848003.9208
675 1341848003.953824    1341848003.953837    1341848003.9499
676 1341848003.985789    1341848003.986490    1341848003.9898
677 1341848004.021643    1341848004.021656    1341848004.0199
678 1341848004.053778    1341848004.053793    1341848004.0498
679 1341848004.089723    1341848004.089739    1341848004.0899
680 1341848004.121698    1341848004.121723    1341848004.1199
681 1341848004.153695    1341848004.154409    1341848004.1498
682 1341848004.189785    1341848004.189798    1341848004.1899
683 1341848004.221773    1341848004.221783    1341848004.2199
684 1341848004.257760    1341848004.257772    1341848004.2599
685 1341848004.289843    1341848004.289860    1341848004.2899
686 1341848004.321820    1341848004.321834    1341848004.3209
687 1341848004.357934    1341848004.357948    1341848004.3624
688 1341848004.389781    1341848004.389798    1341848004.3898
689 1341848004.421857    1341848004.421982    1341848004.4198
690 1341848004.457752    1341848004.457769    1341848004.4598
691 1341848004.489793    1341848004.489811    1341848004.4899
692 1341848004.525726    1341848004.525737    1341848004.5309
693 1341848004.557784    1341848004.557799    1341848004.5598
694 1341848004.589761    1341848004.590427    1341848004.5899
695 1341848004.625757    1341848004.625778    1341848004.6298
696 1341848004.657882    1341848004.657913    1341848004.6598
697 1341848004.689871    1341848004.689888    1341848004.6898
698 1341848004.725815    1341848004.725831    1341848004.7299
699 1341848004.757723    1341848004.757745    1341848004.7598
700 1341848004.789709    1341848004.789719    1341848004.7898
701 1341848004.825782    1341848004.825792    1341848004.8298
702 1341848004.857706    1341848004.857726    1341848004.8599
703 1341848004.889791    1341848004.889806    1341848004.8899
704 1341848004.925788    1341848004.925821    1341848004.9298
705 1341848004.957758    1341848004.957773    1341848004.9599
706 1341848004.993849    1341848004.993863    1341848004.9899
707 1341848005.025661    1341848005.025661    1341848005.0299
708 1341848005.057739    1341848005.058466    1341848005.0601
709 1341848005.093879    1341848005.093906    1341848005.0899
710 1341848005.125700    1341848005.125710    1341848005.1298
711 1341848005.157668    1341848005.157676    1341848005.1603
712 1341848005.193749    1341848005.193763    1341848005.1899
713 1341848005.225713    1341848005.225725    1341848005.2298
714 1341848005.257748    1341848005.257761    1341848005.2599
715 1341848005.293718    1341848005.293733    1341848005.2899
716 1341848005.325870    1341848005.325901    1341848005.3298
717 1341848005.357655    1341848005.357695    1341848005.3606
718 1341848005.393694    1341848005.393707    1341848005.3898
719 1341848005.425692    1341848005.425710    1341848005.4299
720 1341848005.461850    1341848005.461862    1341848005.4599
721 1341848005.493689    1341848005.493702    1341848005.4899
722 1341848005.525844    1341848005.526425    1341848005.5299
723 1341848005.561789    1341848005.561806    1341848005.5599
724 1341848005.593673    1341848005.593689    1341848005.5898
725 1341848005.629831    1341848005.629854    1341848005.6299
726 1341848005.661802    1341848005.661818    1341848005.6665
727 1341848005.693760    1341848005.693782    1341848005.6904
728 1341848005.729741    1341848005.729756    1341848005.7298
729 1341848005.761746    1341848005.761763    1341848005.7625
730 1341848005.797852    1341848005.797870    1341848005.7999
731 1341848005.829917    1341848005.829931    1341848005.8302
732 1341848005.861699    1341848005.861711    1341848005.8625
733 1341848005.897793    1341848005.897803    1341848005.9000
734 1341848005.929656    1341848005.929669    1341848005.9299
735 1341848005.965681    1341848005.965690    1341848005.9700
736 1341848005.997804    1341848005.997817    1341848005.9999
737 1341848006.029768    1341848006.029788    1341848006.0309
738 1341848006.065849    1341848006.065861    1341848006.0699
739 1341848006.097854    1341848006.097878    1341848006.0999
740 1341848006.133683    1341848006.133702    1341848006.1300
741 1341848006.165815    1341848006.165828    1341848006.1699
742 1341848006.197589    1341848006.197630    1341848006.1999
743 1341848006.233778    1341848006.233815    1341848006.2352
744 1341848006.265787    1341848006.265800    1341848006.2699
745 1341848006.301762    1341848006.301785    1341848006.3027
746 1341848006.333717    1341848006.333730    1341848006.3299
747 1341848006.366035    1341848006.366634    1341848006.3705
748 1341848006.401760    1341848006.401777    1341848006.3999
749 1341848006.433710    1341848006.433743    1341848006.4299
750 1341848006.469715    1341848006.469729    1341848006.4702
751 1341848006.501659    1341848006.501683    1341848006.4999
752 1341848006.533741    1341848006.533763    1341848006.5299
753 1341848006.569740    1341848006.569755    1341848006.5699
754 1341848006.601774    1341848006.602403    1341848006.5999
755 1341848006.637780    1341848006.637885    1341848006.6399
756 1341848006.670119    1341848006.670137    1341848006.6699
757 1341848006.701798    1341848006.701816    1341848006.6999
758 1341848006.737817    1341848006.737832    1341848006.7399
759 1341848006.769742    1341848006.769771    1341848006.7699
760 1341848006.801940    1341848006.801992    1341848006.7998
761 1341848006.837619    1341848006.837904    1341848006.8398
762 1341848006.870724    1341848006.870742    1341848006.8699
763 1341848006.937738    1341848006.937752    1341848006.9400
764 1341848006.969708    1341848006.969722    1341848006.9699
765 1341848007.005802    1341848007.005815    1341848007.0099
766 1341848007.037835    1341848007.037850    1341848007.0399
767 1341848007.069678    1341848007.069726    1341848007.0699
768 1341848007.105687    1341848007.105713    1341848007.1098
769 1341848007.137866    1341848007.138464    1341848007.1399
770 1341848007.169651    1341848007.169667    1341848007.1699
771 1341848007.205747    1341848007.205760    1341848007.2098
772 1341848007.237921    1341848007.237958    1341848007.2410
773 1341848007.269907    1341848007.298924    1341848007.2698
774 1341848007.331423    1341848007.331488    1341848007.3298
775 1341848007.366699    1341848007.366720    1341848007.3699
776 1341848007.398700    1341848007.398712    1341848007.3999
777 1341848007.434791    1341848007.434822    1341848007.4300
778 1341848007.466689    1341848007.466740    1341848007.4704
779 1341848007.498756    1341848007.498777    1341848007.4999
780 1341848007.534834    1341848007.534850    1341848007.5398
781 1341848007.566719    1341848007.566737    1341848007.5698
782 1341848007.598725    1341848007.598741    1341848007.5999
783 1341848007.634799    1341848007.634838    1341848007.6309
784 1341848007.666675    1341848007.666683    1341848007.6700
785 1341848007.702797    1341848007.702831    1341848007.6998
786 1341848007.734605    1341848007.734671    1341848007.7298
787 1341848007.766913    1341848007.766939    1341848007.7700
788 1341848007.802889    1341848007.802912    1341848007.7998
789 1341848007.834962    1341848007.834998    1341848007.8307
790 1341848007.866745    1341848007.866768    1341848007.8699
791 1341848007.902779    1341848007.902804    1341848007.8998
792 1341848007.934851    1341848007.934873    1341848007.9398
793 1341848007.970690    1341848007.970706    1341848007.9699
794 1341848008.002709    1341848008.002724    1341848008.0002
795 1341848008.034820    1341848008.034876    1341848008.0298
796 1341848008.070825    1341848008.070834    1341848008.0699
797 1341848008.103209    1341848008.103236    1341848008.0998
798 1341848008.138809    1341848008.138821    1341848008.1399
799 1341848008.171058    1341848008.171117    1341848008.1699
800 1341848008.202734    1341848008.202763    1341848008.1999
801 1341848008.238657    1341848008.238773    1341848008.2398
802 1341848008.270710    1341848008.270729    1341848008.2698
803 1341848008.302748    1341848008.302791    1341848008.3000
804 1341848008.338769    1341848008.338801    1341848008.3398
805 1341848008.370731    1341848008.370758    1341848008.3698
806 1341848008.406662    1341848008.438900    1341848008.4099
807 1341848008.438870    1341848008.438900    1341848008.4399
808 1341848008.470807    1341848008.471606    1341848008.4698
809 1341848008.506855    1341848008.506888    1341848008.5099
810 1341848008.538786    1341848008.538800    1341848008.5398
811 1341848008.570727    1341848008.571285    1341848008.5701
812 1341848008.606698    1341848008.606724    1341848008.6098
813 1341848008.638714    1341848008.638729    1341848008.6398
814 1341848008.674639    1341848008.674663    1341848008.6698
815 1341848008.706785    1341848008.706846    1341848008.7099
816 1341848008.738678    1341848008.738715    1341848008.7413
817 1341848008.775071    1341848008.775111    1341848008.7800
818 1341848008.806865    1341848008.806917    1341848008.8098
819 1341848008.838798    1341848008.838814    1341848008.8416
820 1341848008.874631    1341848008.875086    1341848008.8699
821 1341848008.906680    1341848008.906700    1341848008.9098
822 1341848008.943051    1341848008.943141    1341848008.9400
823 1341848008.974723    1341848008.974742    1341848008.9698
824 1341848009.006825    1341848009.006865    1341848009.0099
825 1341848009.042740    1341848009.042907    1341848009.0398
826 1341848009.074794    1341848009.042907    1341848009.0698
827 1341848009.110807    1341848009.110847    1341848009.1098
828 1341848009.142732    1341848009.142810    1341848009.1398
829 1341848009.174693    1341848009.174705    1341848009.1698
830 1341848009.210697    1341848009.210730    1341848009.2118
831 1341848009.242869    1341848009.243384    1341848009.2398
832 1341848009.274683    1341848009.274703    1341848009.2698
833 1341848009.310898    1341848009.310929    1341848009.3120
834 1341848009.342882    1341848009.342912    1341848009.3398
835 1341848009.378700    1341848009.378717    1341848009.3798
836 1341848009.410753    1341848009.378717    1341848009.4122
837 1341848009.442927    1341848009.443003    1341848009.4442
838 1341848009.479022    1341848009.479061    1341848009.4798
839 1341848009.510631    1341848009.510651    1341848009.5098
840 1341848009.542815    1341848009.542831    1341848009.5424
841 1341848009.578814    1341848009.578828    1341848009.5799
842 1341848009.610955    1341848009.610985    1341848009.6108
843 1341848009.646873    1341848009.646890    1341848009.6498
844 1341848009.678666    1341848009.678709    1341848009.6799
845 1341848009.710835    1341848009.710857    1341848009.7099
846 1341848009.746819    1341848009.746840    1341848009.7498
847 1341848009.778767    1341848009.778966    1341848009.7798
848 1341848009.810661    1341848009.810678    1341848009.8098
849 1341848009.846800    1341848009.846812    1341848009.8498
850 1341848009.878688    1341848009.878704    1341848009.8798
851 1341848009.914782    1341848009.914830    1341848009.9099
852 1341848009.946990    1341848009.947019    1341848009.9499
853 1341848009.978905    1341848009.979030    1341848009.9799
854 1341848010.014819    1341848010.014838    1341848010.0099
855 1341848010.046835    1341848010.047807    1341848010.0507
856 1341848010.082650    1341848010.082721    1341848010.0799
857 1341848010.114748    1341848010.114802    1341848010.1098
858 1341848010.146752    1341848010.146785    1341848010.1512
859 1341848010.182709    1341848010.182775    1341848010.1803
860 1341848010.214739    1341848010.214759    1341848010.2098
861 1341848010.246831    1341848010.246841    1341848010.2498
862 1341848010.282749    1341848010.282781    1341848010.2799
863 1341848010.314754    1341848010.314763    1341848010.3098
864 1341848010.351054    1341848010.351621    1341848010.3506
865 1341848010.382819    1341848010.382839    1341848010.3798
866 1341848010.414692    1341848010.414716    1341848010.4098
867 1341848010.450872    1341848010.450889    1341848010.4499
868 1341848010.483088    1341848010.483600    1341848010.4798
869 1341848010.514760    1341848010.514800    1341848010.5098
870 1341848010.550631    1341848010.550812    1341848010.5498
871 1341848010.582861    1341848010.582885    1341848010.5816
872 1341848010.618690    1341848010.618730    1341848010.6224
873 1341848010.650956    1341848010.650976    1341848010.6499
874 1341848010.682633    1341848010.682652    1341848010.6798
875 1341848010.718753    1341848010.719184    1341848010.7198
876 1341848010.750922    1341848010.751486    1341848010.7498
877 1341848010.782711    1341848010.782730    1341848010.7798
878 1341848010.818844    1341848010.818854    1341848010.8211
879 1341848010.850765    1341848010.851350    1341848010.8499
880 1341848010.886687    1341848010.886724    1341848010.8899
881 1341848010.918833    1341848010.918846    1341848010.9204
882 1341848010.950793    1341848010.951377    1341848010.9506
883 1341848010.986761    1341848010.986772    1341848010.9898
884 1341848011.018704    1341848011.019273    1341848011.0199
885 1341848011.051016    1341848011.051039    1341848011.0498
886 1341848011.086749    1341848011.086773    1341848011.0899
887 1341848011.118701    1341848011.118723    1341848011.1201
888 1341848011.154630    1341848011.154649    1341848011.1498
889 1341848011.186671    1341848011.186703    1341848011.1900
890 1341848011.219095    1341848011.219111    1341848011.2208
891 1341848011.254693    1341848011.254713    1341848011.2498
892 1341848011.286627    1341848011.286673    1341848011.2899
893 1341848011.322712    1341848011.322826    1341848011.3199
894 1341848011.354750    1341848011.354764    1341848011.3498
895 1341848011.386749    1341848011.386775    1341848011.3899
896 1341848011.422722    1341848011.422732    1341848011.4198
897 1341848011.454654    1341848011.454701    1341848011.4498
898 1341848011.486754    1341848011.486777    1341848011.4898
899 1341848011.522854    1341848011.522895    1341848011.5199
900 1341848011.554674    1341848011.554735    1341848011.5498
901 1341848011.590867    1341848011.590936    1341848011.5899
902 1341848011.622723    1341848011.622767    1341848011.6198
903 1341848011.654892    1341848011.655386    1341848011.6599
904 1341848011.690778    1341848011.690790    1341848011.6904
905 1341848011.722610    1341848011.722645    1341848011.7199
906 1341848011.754796    1341848011.754833    1341848011.7499
907 1341848011.790831    1341848011.790843    1341848011.7900
908 1341848011.822705    1341848011.822722    1341848011.8198
909 1341848011.858763    1341848011.859228    1341848011.8598
910 1341848011.890689    1341848011.890702    1341848011.8898
911 1341848011.922914    1341848011.923583    1341848011.9198
912 1341848011.958828    1341848011.958858    1341848011.9598
913 1341848011.990755    1341848011.991385    1341848011.9898
914 1341848012.022737    1341848012.022777    1341848012.0198
915 1341848012.058861    1341848012.058886    1341848012.0599
916 1341848012.090822    1341848012.091474    1341848012.0898
917 1341848012.126859    1341848012.126875    1341848012.1299
918 1341848012.158771    1341848012.126875    1341848012.1616
919 1341848012.190967    1341848012.191005    1341848012.1899
920 1341848012.226750    1341848012.226789    1341848012.2298
921 1341848012.258713    1341848012.258767    1341848012.2599
922 1341848012.295247    1341848012.295262    1341848012.2999
923 1341848012.326868    1341848012.326913    1341848012.3299
924 1341848012.358782    1341848012.359263    1341848012.3598
925 1341848012.394721    1341848012.394744    1341848012.3922
926 1341848012.426830    1341848012.426870    1341848012.4309
927 1341848012.458805    1341848012.458819    1341848012.4598
928 1341848012.494697    1341848012.494718    1341848012.4899
929 1341848012.526756    1341848012.526771    1341848012.5298
930 1341848012.562690    1341848012.562751    1341848012.5599
931 1341848012.594669    1341848012.595251    1341848012.5898
932 1341848012.626774    1341848012.626789    1341848012.6298
933 1341848012.662763    1341848012.662786    1341848012.6598
934 1341848012.695339    1341848012.695354    1341848012.6998
935 1341848012.726854    1341848012.726885    1341848012.7298
936 1341848012.762672    1341848012.762686    1341848012.7598
937 1341848012.794727    1341848012.794773    1341848012.7898
938 1341848012.830669    1341848012.830698    1341848012.8310
939 1341848012.862795    1341848012.862809    1341848012.8598
940 1341848012.894740    1341848012.894767    1341848012.8898
941 1341848012.930848    1341848012.930882    1341848012.9298
942 1341848012.962752    1341848012.962985    1341848012.9598
943 1341848012.994842    1341848012.994868    1341848012.9898
944 1341848013.030944    1341848013.030973    1341848013.0307
945 1341848013.062714    1341848013.063076    1341848013.0598
946 1341848013.098784    1341848013.098799    1341848013.0999
947 1341848013.130817    1341848013.130848    1341848013.1304
948 1341848013.162759    1341848013.162778    1341848013.1598
949 1341848013.198719    1341848013.198734    1341848013.1998
950 1341848013.230855    1341848013.230869    1341848013.2298
951 1341848013.262723    1341848013.262743    1341848013.2598
952 1341848013.298709    1341848013.298774    1341848013.2999
953 1341848013.330754    1341848013.330792    1341848013.3298
954 1341848013.366705    1341848013.366741    1341848013.3698
955 1341848013.398748    1341848013.398774    1341848013.3998
956 1341848013.430850    1341848013.430871    1341848013.4298
957 1341848013.466959    1341848013.466977    1341848013.4698
958 1341848013.498782    1341848013.498821    1341848013.4999
959 1341848013.534779    1341848013.534803    1341848013.5298
960 1341848013.566664    1341848013.566708    1341848013.5698
961 1341848013.598764    1341848013.598783    1341848013.5999
962 1341848013.634812    1341848013.634835    1341848013.6298
963 1341848013.666669    1341848013.666681    1341848013.6698
964 1341848013.698821    1341848013.698836    1341848013.6998
965 1341848013.734623    1341848013.734633    1341848013.7305
966 1341848013.766827    1341848013.766854    1341848013.7699
967 1341848013.802717    1341848013.802736    1341848013.7998
968 1341848013.834802    1341848013.834816    1341848013.8298
969 1341848013.866791    1341848013.866814    1341848013.8698
970 1341848013.902735    1341848013.902763    1341848013.8999
971 1341848013.934871    1341848013.966791    1341848013.9399
972 1341848013.966740    1341848013.966791    1341848013.9698
973 1341848014.002717    1341848014.002734    1341848014.0028
974 1341848014.034942    1341848014.034991    1341848014.0298
975 1341848014.070990    1341848014.071022    1341848014.0698
976 1341848014.102686    1341848014.102699    1341848014.0999
977 1341848014.134725    1341848014.134744    1341848014.1298
978 1341848014.170724    1341848014.170789    1341848014.1699
979 1341848014.202658    1341848014.202677    1341848014.1999
980 1341848014.234751    1341848014.234775    1341848014.2298
981 1341848014.270714    1341848014.270773    1341848014.2699
982 1341848014.302738    1341848014.302751    1341848014.3008
983 1341848014.338694    1341848014.338717    1341848014.3398
984 1341848014.370553    1341848014.370821    1341848014.3699
985 1341848014.402830    1341848014.370821    1341848014.4000
986 1341848014.438848    1341848014.438869    1341848014.4400
987 1341848014.470783    1341848014.470797    1341848014.4702
988 1341848014.506633    1341848014.506658    1341848014.5098
989 1341848014.538728    1341848014.538744    1341848014.5408
990 1341848014.570790    1341848014.570803    1341848014.5699
991 1341848014.606858    1341848014.606882    1341848014.6098
992 1341848014.638688    1341848014.638705    1341848014.6399
993 1341848014.670828    1341848014.671380    1341848014.6698
994 1341848014.706765    1341848014.706993    1341848014.7098
995 1341848014.738691    1341848014.738705    1341848014.7398
996 1341848014.774750    1341848014.774767    1341848014.7699
997 1341848014.806669    1341848014.806684    1341848014.8099
998 1341848014.838740    1341848014.838775    1341848014.8398
999 1341848014.874686    1341848014.874729    1341848014.8739
1000 1341848014.906647    1341848014.906657    1341848014.9098
1001 1341848014.938697    1341848014.938709    1341848014.9398
1002 1341848014.974705    1341848014.974719    1341848014.9704
1003 1341848015.006657    1341848015.006672    1341848015.0098
1004 1341848015.042593    1341848015.042656    1341848015.0398
1005 1341848015.074864    1341848015.074894    1341848015.0799
1006 1341848015.106838    1341848015.106864    1341848015.1098
1007 1341848015.142691    1341848015.142708    1341848015.1426
1008 1341848015.174708    1341848015.174741    1341848015.1698
1009 1341848015.207238    1341848015.207717    1341848015.2098
1010 1341848015.243495    1341848015.243592    1341848015.2397
1011 1341848015.274780    1341848015.274791    1341848015.2698
1012 1341848015.310598    1341848015.310805    1341848015.3098
1013 1341848015.342895    1341848015.342916    1341848015.3398
1014 1341848015.374733    1341848015.374754    1341848015.3698
1015 1341848015.410655    1341848015.410669    1341848015.4100
1016 1341848015.442783    1341848015.442801    1341848015.4398
1017 1341848015.474959    1341848015.474976    1341848015.4698
1018 1341848015.510927    1341848015.510957    1341848015.5099
1019 1341848015.542834    1341848015.543288    1341848015.5398
1020 1341848015.581753    1341848015.581781    1341848015.5798
1021 1341848015.617769    1341848015.618482    1341848015.6201
1022 1341848015.650094    1341848015.650136    1341848015.6498
1023 1341848015.685811    1341848015.685825    1341848015.6899
1024 1341848015.718057    1341848015.719587    1341848015.7225
1025 1341848015.749815    1341848015.749843    1341848015.7498
1026 1341848015.785761    1341848015.785775    1341848015.7898
1027 1341848015.817883    1341848015.817912    1341848015.8205
1028 1341848015.853811    1341848015.854043    1341848015.8498
1029 1341848015.885654    1341848015.885668    1341848015.8899
1030 1341848015.917793    1341848015.917819    1341848015.9216
1031 1341848015.954005    1341848015.954061    1341848015.9498
1032 1341848015.986663    1341848015.987003    1341848015.9898
1033 1341848016.021677    1341848016.021701    1341848016.0198
1034 1341848016.053936    1341848016.053969    1341848016.0498
1035 1341848016.085724    1341848016.085742    1341848016.0898
1036 1341848016.121844    1341848016.121873    1341848016.1198
1037 1341848016.153821    1341848016.153858    1341848016.1498
1038 1341848016.185769    1341848016.185803    1341848016.1819
1039 1341848016.221734    1341848016.221788    1341848016.2198
1040 1341848016.253686    1341848016.253706    1341848016.2498
1041 1341848016.289960    1341848016.289975    1341848016.2898
1042 1341848016.322013    1341848016.322971    1341848016.3200
1043 1341848016.353746    1341848016.354394    1341848016.3498
1044 1341848016.389789    1341848016.389816    1341848016.3910
1045 1341848016.421705    1341848016.422556    1341848016.4198
1046 1341848016.453901    1341848016.454511    1341848016.4498
1047 1341848016.490058    1341848016.490717    1341848016.4899
1048 1341848016.521813    1341848016.521830    1341848016.5198
1049 1341848016.554210    1341848016.554621    1341848016.5498
1050 1341848016.589825    1341848016.589841    1341848016.5899
1051 1341848016.621860    1341848016.622571    1341848016.6199
1052 1341848016.657837    1341848016.657879    1341848016.6618
1053 1341848016.689891    1341848016.689920    1341848016.6921
1054 1341848016.757848    1341848016.757902    1341848016.7598
1055 1341848016.818817    1341848016.818829    1341848016.8198
1056 1341848016.850754    1341848016.850779    1341848016.8498
1057 1341848016.882757    1341848016.882773    1341848016.8798
1058 1341848016.918907    1341848016.918954    1341848016.9198
1059 1341848016.950706    1341848016.950732    1341848016.9498
1060 1341848016.986658    1341848016.986668    1341848016.9898
1061 1341848017.018678    1341848017.018699    1341848017.0198
1062 1341848017.050760    1341848017.050790    1341848017.0498
1063 1341848017.086845    1341848017.087686    1341848017.0898
1064 1341848017.118641    1341848017.118659    1341848017.1199
1065 1341848017.150678    1341848017.150706    1341848017.1498
1066 1341848017.186855    1341848017.186867    1341848017.1898
1067 1341848017.218765    1341848017.218781    1341848017.2201
1068 1341848017.254693    1341848017.254710    1341848017.2498
1069 1341848017.286638    1341848017.286649    1341848017.2898
