freiburg1_xyz
image      depth      pose
537 1305031120.215249    1305031120.215260    1305031120.2156
538 1305031120.248003    1305031120.248018    1305031120.2456
539 1305031120.279430    1305031120.279441    1305031120.2757
540 1305031120.315196    1305031120.315213    1305031120.3156
541 1305031120.347787    1305031120.347797    1305031120.3456
542 1305031120.379437    1305031120.379446    1305031120.3756
543 1305031120.415445    1305031120.415490    1305031120.4156
544 1305031120.447417    1305031120.447433    1305031120.4456
545 1305031120.479432    1305031120.475582    1305031120.4756
546 1305031120.514819    1305031120.514877    1305031120.5156
547 1305031120.547736    1305031120.547807    1305031120.5456
548 1305031120.579551    1305031120.579559    1305031120.5756
549 1305031120.615236    1305031120.615271    1305031120.6156
550 1305031120.647354    1305031120.646607    1305031120.6456
551 1305031120.679318    1305031120.678467    1305031120.6757
552 1305031120.714522    1305031120.714553    1305031120.7156
553 1305031120.747369    1305031120.747396    1305031120.7457
554 1305031120.779894    1305031120.779908    1305031120.7756
555 1305031120.814944    1305031120.814905    1305031120.8156
556 1305031120.847921    1305031120.847942    1305031120.8456
557 1305031120.883435    1305031120.883454    1305031120.8856
558 1305031120.915444    1305031120.915454    1305031120.9156
559 1305031120.947488    1305031120.947509    1305031120.9457
560 1305031120.983366    1305031120.983390    1305031120.9856
561 1305031121.015019    1305031121.015029    1305031121.0156
562 1305031121.047498    1305031121.047755    1305031121.0456
563 1305031121.083099    1305031121.083117    1305031121.0856
564 1305031121.114696    1305031121.114878    1305031121.1156
565 1305031121.147331    1305031121.147355    1305031121.1456
566 1305031121.183271    1305031121.183281    1305031121.1856
567 1305031121.247194    1305031121.247201    1305031121.2456
568 1305031121.282876    1305031121.282822    1305031121.2856
569 1305031121.347517    1305031121.347540    1305031121.3456
570 1305031121.383226    1305031121.383248    1305031121.3856
571 1305031121.447319    1305031121.447024    1305031121.4456
572 1305031121.482964    1305031121.483015    1305031121.4856
573 1305031121.547270    1305031121.546810    1305031121.5456
574 1305031121.583204    1305031121.583213    1305031121.5856
575 1305031121.614700    1305031121.614719    1305031121.6156
576 1305031121.647183    1305031121.646966    1305031121.6456
577 1305031121.683200    1305031121.683211    1305031121.6856
578 1305031121.714520    1305031121.714528    1305031121.7156
579 1305031121.747145    1305031121.746484    1305031121.7457
580 1305031121.782835    1305031121.782871    1305031121.7856
581 1305031121.847335    1305031121.846870    1305031121.8457
582 1305031121.882060    1305031121.882123    1305031121.8856
583 1305031121.914931    1305031121.914943    1305031121.9156
584 1305031121.947288    1305031121.947318    1305031121.9456
585 1305031121.982926    1305031121.982935    1305031121.9856
586 1305031122.014256    1305031122.014424    1305031122.0156
587 1305031122.047306    1305031122.046908    1305031122.0456
588 1305031122.082959    1305031122.082969    1305031122.0858
589 1305031122.114672    1305031122.114688    1305031122.1156
590 1305031122.150725    1305031122.150748    1305031122.1556
591 1305031122.183042    1305031122.183052    1305031122.1856
592 1305031122.214959    1305031122.214969    1305031122.2156
593 1305031122.251319    1305031122.251355    1305031122.2556
594 1305031122.283560    1305031122.283866    1305031122.2856
595 1305031122.351327    1305031122.351351    1305031122.3556
596 1305031122.382630    1305031122.382678    1305031122.3855
597 1305031122.414997    1305031122.415008    1305031122.4156
598 1305031122.451257    1305031122.451272    1305031122.4555
599 1305031122.483360    1305031122.483388    1305031122.4856
600 1305031122.515097    1305031122.515135    1305031122.5156
601 1305031122.551490    1305031122.551510    1305031122.5555
602 1305031122.583208    1305031122.583217    1305031122.5856
603 1305031122.614980    1305031122.615017    1305031122.6157
604 1305031122.648788    1305031122.648810    1305031122.6456
605 1305031122.683402    1305031122.683420    1305031122.6856
606 1305031122.715208    1305031122.715219    1305031122.7156
607 1305031122.751298    1305031122.751309    1305031122.7556
608 1305031122.783423    1305031122.783438    1305031122.7856
609 1305031122.851418    1305031122.851486    1305031122.8556
610 1305031122.883754    1305031122.883775    1305031122.8856
611 1305031122.951341    1305031122.951413    1305031122.9556
612 1305031122.982815    1305031122.983000    1305031122.9856
613 1305031123.015450    1305031123.015462    1305031123.0155
614 1305031123.051827    1305031123.051838    1305031123.0557
615 1305031123.113873    1305031123.113939    1305031123.1156
616 1305031123.150822    1305031123.150840    1305031123.1555
617 1305031123.182155    1305031123.182176    1305031123.1855
618 1305031123.214704    1305031123.214724    1305031123.2155
619 1305031123.250618    1305031123.250641    1305031123.2555
620 1305031123.282347    1305031123.282363    1305031123.2856
621 1305031123.350481    1305031123.350493    1305031123.3456
622 1305031123.382255    1305031123.382263    1305031123.3856
623 1305031123.451255    1305031123.451266    1305031123.4555
624 1305031123.483594    1305031123.483605    1305031123.4856
625 1305031123.551513    1305031123.551573    1305031123.5556
626 1305031123.611335    1305031123.620387    1305031123.6155
627 1305031123.652411    1305031123.652430    1305031123.6556
628 1305031123.683753    1305031123.683785    1305031123.6856
629 1305031123.751723    1305031123.751980    1305031123.7555
630 1305031123.783858    1305031123.784138    1305031123.7856
631 1305031123.851444    1305031123.851551    1305031123.8555
632 1305031123.883786    1305031123.883819    1305031123.8855
633 1305031123.951442    1305031123.951530    1305031123.9556
634 1305031123.983415    1305031123.983421    1305031123.9856
635 1305031124.051505    1305031124.051531    1305031124.0555
636 1305031124.083837    1305031124.083902    1305031124.0855
637 1305031124.147446    1305031124.147458    1305031124.1456
638 1305031124.182694    1305031124.182707    1305031124.1855
639 1305031124.249327    1305031124.249340    1305031124.2455
640 1305031124.282545    1305031124.282555    1305031124.2855
641 1305031124.350354    1305031124.350371    1305031124.3455
642 1305031124.382420    1305031124.382432    1305031124.3856
643 1305031124.450245    1305031124.450256    1305031124.4456
644 1305031124.511324    1305031124.516737    1305031124.5155
645 1305031124.550437    1305031124.550503    1305031124.5455
646 1305031124.611358    1305031124.617653    1305031124.6155
647 1305031124.651271    1305031124.651313    1305031124.6556
648 1305031124.711251    1305031124.715791    1305031124.7155
649 1305031124.749890    1305031124.749941    1305031124.7455
650 1305031124.811360    1305031124.816641    1305031124.8155
651 1305031124.850535    1305031124.850559    1305031124.8555
652 1305031124.911448    1305031124.918770    1305031124.9156
653 1305031124.950730    1305031124.950748    1305031124.9556
654 1305031125.011454    1305031125.019467    1305031125.0155
655 1305031125.050763    1305031125.050798    1305031125.0555
656 1305031125.111364    1305031125.119029    1305031125.1155
657 1305031125.151013    1305031125.151037    1305031125.1556
658 1305031125.211320    1305031125.219018    1305031125.2155
659 1305031125.250632    1305031125.250642    1305031125.2555
660 1305031125.311493    1305031125.319140    1305031125.3155
661 1305031125.348880    1305031125.348899    1305031125.3462
662 1305031125.411335    1305031125.419574    1305031125.4156
663 1305031125.451195    1305031125.451232    1305031125.4556
664 1305031125.511316    1305031125.519354    1305031125.5156
665 1305031125.551020    1305031125.551050    1305031125.5555
666 1305031125.611533    1305031125.617870    1305031125.6156
667 1305031125.650575    1305031125.650354    1305031125.6556
668 1305031125.711443    1305031125.715669    1305031125.7155
669 1305031125.751260    1305031125.751292    1305031125.7555
670 1305031125.811573    1305031125.819450    1305031125.8155
671 1305031125.847412    1305031125.854774    1305031125.8455
672 1305031125.879318    1305031125.886645    1305031125.8755
673 1305031125.911305    1305031125.919334    1305031125.9155
674 1305031125.947343    1305031125.955252    1305031125.9457
675 1305031125.979324    1305031125.987094    1305031125.9755
676 1305031126.011333    1305031126.019572    1305031126.0155
677 1305031126.047324    1305031126.055038    1305031126.0455
678 1305031126.079356    1305031126.087076    1305031126.0756
679 1305031126.111370    1305031126.119452    1305031126.1155
680 1305031126.147432    1305031126.155000    1305031126.1455
681 1305031126.179384    1305031126.187174    1305031126.1755
682 1305031126.211319    1305031126.219473    1305031126.2155
683 1305031126.247298    1305031126.255236    1305031126.2455
684 1305031126.279363    1305031126.287105    1305031126.2755
685 1305031126.311332    1305031126.319787    1305031126.3155
686 1305031126.347363    1305031126.355415    1305031126.3456
687 1305031126.379423    1305031126.387483    1305031126.3757
688 1305031126.411465    1305031126.419793    1305031126.4155
689 1305031126.447361    1305031126.455380    1305031126.4455
690 1305031126.479533    1305031126.490386    1305031126.4756
691 1305031126.511410    1305031126.522321    1305031126.5155
692 1305031126.547374    1305031126.558209    1305031126.5459
693 1305031126.579454    1305031126.590176    1305031126.5756
694 1305031126.611528    1305031126.618687    1305031126.6155
695 1305031126.647376    1305031126.654474    1305031126.6455
696 1305031126.679479    1305031126.690022    1305031126.6756
697 1305031126.711583    1305031126.715770    1305031126.7155
698 1305031126.747316    1305031126.755374    1305031126.7456
699 1305031126.779379    1305031126.787565    1305031126.7755
700 1305031126.811602    1305031126.819929    1305031126.8156
701 1305031126.847343    1305031126.858378    1305031126.8455
702 1305031126.879357    1305031126.888154    1305031126.8760
703 1305031126.911364    1305031126.919409    1305031126.9155
704 1305031126.947437    1305031126.955501    1305031126.9455
705 1305031126.979337    1305031126.987316    1305031126.9756
706 1305031127.011371    1305031127.019524    1305031127.0156
707 1305031127.047297    1305031127.053318    1305031127.0455
708 1305031127.079299    1305031127.088649    1305031127.0755
709 1305031127.111435    1305031127.120963    1305031127.1155
710 1305031127.147307    1305031127.157692    1305031127.1455
711 1305031127.179349    1305031127.187500    1305031127.1756
712 1305031127.211700    1305031127.221831    1305031127.2155
713 1305031127.247374    1305031127.259761    1305031127.2455
714 1305031127.279465    1305031127.287038    1305031127.2755
715 1305031127.311362    1305031127.320468    1305031127.3155
716 1305031127.347356    1305031127.353407    1305031127.3456
717 1305031127.379262    1305031127.383713    1305031127.3755
718 1305031127.411371    1305031127.419650    1305031127.4154
719 1305031127.447333    1305031127.454246    1305031127.4455
720 1305031127.479362    1305031127.487200    1305031127.4755
721 1305031127.511356    1305031127.521900    1305031127.5155
722 1305031127.547348    1305031127.553725    1305031127.5455
723 1305031127.579345    1305031127.586632    1305031127.5755
724 1305031127.611271    1305031127.620657    1305031127.6154
725 1305031127.647358    1305031127.654656    1305031127.6457
726 1305031127.679298    1305031127.687110    1305031127.6755
727 1305031127.711375    1305031127.723210    1305031127.7155
728 1305031127.747304    1305031127.754694    1305031127.7455
729 1305031127.779346    1305031127.787641    1305031127.7755
730 1305031127.811829    1305031127.820128    1305031127.8155
731 1305031127.847366    1305031127.855132    1305031127.8456
732 1305031127.879380    1305031127.887122    1305031127.8755
733 1305031127.911476    1305031127.922560    1305031127.9155
734 1305031127.947366    1305031127.955088    1305031127.9455
735 1305031127.979371    1305031127.987093    1305031127.9755
736 1305031128.011427    1305031128.021776    1305031128.0154
737 1305031128.047369    1305031128.055718    1305031128.0455
738 1305031128.079334    1305031128.087206    1305031128.0756
739 1305031128.111391    1305031128.124746    1305031128.1155
740 1305031128.147418    1305031128.157782    1305031128.1455
741 1305031128.179350    1305031128.187221    1305031128.1755
742 1305031128.211447    1305031128.225442    1305031128.2155
743 1305031128.247480    1305031128.256007    1305031128.2455
744 1305031128.279336    1305031128.291275    1305031128.2755
745 1305031128.311483    1305031128.324170    1305031128.3155
746 1305031128.347423    1305031128.355206    1305031128.3455
747 1305031128.379404    1305031128.391397    1305031128.3755
748 1305031128.411337    1305031128.423609    1305031128.4154
749 1305031128.447296    1305031128.455499    1305031128.4454
750 1305031128.479296    1305031128.489523    1305031128.4755
751 1305031128.511433    1305031128.523604    1305031128.5156
752 1305031128.547399    1305031128.555639    1305031128.5455
753 1305031128.579455    1305031128.591460    1305031128.5755
754 1305031128.611395    1305031128.623368    1305031128.6155
755 1305031128.647352    1305031128.655554    1305031128.6455
756 1305031128.679282    1305031128.690449    1305031128.6755
757 1305031128.711457    1305031128.722976    1305031128.7155
758 1305031128.747363    1305031128.754646    1305031128.7455
