freiburg1_teddy
image      depth      pose
537 1305032199.874335    1305032199.879395    1305032199.8762
538 1305032199.906541    1305032199.914766    1305032199.9061
539 1305032199.942318    1305032199.950569    1305032199.9462
540 1305032199.974288    1305032199.985511    1305032199.9762
541 1305032200.006886    1305032200.016055    1305032200.0062
542 1305032200.042357    1305032200.053706    1305032200.0462
543 1305032200.074337    1305032200.085673    1305032200.0762
544 1305032200.106425    1305032200.117721    1305032200.1062
545 1305032200.142323    1305032200.153459    1305032200.1462
546 1305032200.174399    1305032200.185587    1305032200.1762
547 1305032200.206389    1305032200.214951    1305032200.2062
548 1305032200.242385    1305032200.251159    1305032200.2461
549 1305032200.274315    1305032200.282804    1305032200.2762
550 1305032200.306461    1305032200.313725    1305032200.3062
551 1305032200.342598    1305032200.351137    1305032200.3462
552 1305032200.374494    1305032200.382783    1305032200.3762
553 1305032200.406515    1305032200.415795    1305032200.4061
554 1305032200.442373    1305032200.451069    1305032200.4462
555 1305032200.474331    1305032200.483724    1305032200.4762
556 1305032200.506358    1305032200.515732    1305032200.5062
557 1305032200.542325    1305032200.552130    1305032200.5461
558 1305032200.574372    1305032200.584045    1305032200.5762
559 1305032200.606298    1305032200.618193    1305032200.6062
560 1305032200.642354    1305032200.650929    1305032200.6462
561 1305032200.674352    1305032200.683043    1305032200.6762
562 1305032200.706398    1305032200.720721    1305032200.7061
563 1305032200.742419    1305032200.749524    1305032200.7462
564 1305032200.774354    1305032200.782479    1305032200.7762
565 1305032200.806569    1305032200.819110    1305032200.8062
566 1305032200.842550    1305032200.851181    1305032200.8462
567 1305032200.874337    1305032200.883798    1305032200.8762
568 1305032200.906300    1305032200.920250    1305032200.9062
569 1305032200.942311    1305032200.949690    1305032200.9461
570 1305032200.974212    1305032200.981309    1305032200.9762
571 1305032201.006361    1305032201.018690    1305032201.0062
572 1305032201.042341    1305032201.049419    1305032201.0461
573 1305032201.074271    1305032201.082909    1305032201.0762
574 1305032201.106580    1305032201.117573    1305032201.1062
575 1305032201.142300    1305032201.151468    1305032201.1462
576 1305032201.174405    1305032201.183296    1305032201.1761
577 1305032201.206383    1305032201.219214    1305032201.2062
578 1305032201.242450    1305032201.252550    1305032201.2462
579 1305032201.274420    1305032201.286595    1305032201.2762
580 1305032201.306423    1305032201.320150    1305032201.3061
581 1305032201.342449    1305032201.354414    1305032201.3461
582 1305032201.374376    1305032201.383106    1305032201.3762
583 1305032201.406413    1305032201.419341    1305032201.4061
584 1305032201.442428    1305032201.450912    1305032201.4462
585 1305032201.474406    1305032201.483001    1305032201.4762
586 1305032201.506426    1305032201.519441    1305032201.5062
587 1305032201.542328    1305032201.554283    1305032201.5462
588 1305032201.574494    1305032201.582560    1305032201.5762
589 1305032201.606463    1305032201.619098    1305032201.6062
590 1305032201.642348    1305032201.650668    1305032201.6462
591 1305032201.674666    1305032201.682107    1305032201.6762
592 1305032201.706398    1305032201.719051    1305032201.7062
593 1305032201.742373    1305032201.751029    1305032201.7462
594 1305032201.774362    1305032201.785472    1305032201.7762
595 1305032201.806424    1305032201.819242    1305032201.8062
596 1305032201.842339    1305032201.853101    1305032201.8462
597 1305032201.874355    1305032201.884351    1305032201.8762
598 1305032201.906415    1305032201.920505    1305032201.9062
599 1305032201.942338    1305032201.951655    1305032201.9462
600 1305032201.974380    1305032201.986860    1305032201.9762
601 1305032202.006425    1305032202.020865    1305032202.0061
602 1305032202.042357    1305032202.051688    1305032202.0462
603 1305032202.074375    1305032202.089469    1305032202.0761
604 1305032202.106424    1305032202.118595    1305032202.1062
605 1305032202.142204    1305032202.149573    1305032202.1462
606 1305032202.174439    1305032202.187221    1305032202.1762
607 1305032202.206557    1305032202.216886    1305032202.2062
608 1305032202.242288    1305032202.250030    1305032202.2461
609 1305032202.274589    1305032202.287105    1305032202.2764
610 1305032202.306415    1305032202.318770    1305032202.3062
611 1305032202.342328    1305032202.350441    1305032202.3462
612 1305032202.374470    1305032202.387539    1305032202.3762
613 1305032202.406548    1305032202.420190    1305032202.4061
614 1305032202.442339    1305032202.448958    1305032202.4462
615 1305032202.474544    1305032202.487330    1305032202.4762
616 1305032202.506394    1305032202.521285    1305032202.5061
617 1305032202.542344    1305032202.553204    1305032202.5462
618 1305032202.574399    1305032202.588975    1305032202.5762
619 1305032202.606477    1305032202.620281    1305032202.6061
620 1305032202.642355    1305032202.651281    1305032202.6462
621 1305032202.674325    1305032202.688219    1305032202.6761
622 1305032202.706403    1305032202.719742    1305032202.7062
623 1305032202.742369    1305032202.751404    1305032202.7462
624 1305032202.774356    1305032202.787701    1305032202.7761
625 1305032202.806488    1305032202.820965    1305032202.8061
626 1305032202.842361    1305032202.852044    1305032202.8461
627 1305032202.874364    1305032202.888637    1305032202.8761
628 1305032202.906348    1305032202.919613    1305032202.9061
629 1305032202.942358    1305032202.953484    1305032202.9462
630 1305032202.974381    1305032202.988332    1305032202.9762
631 1305032203.006447    1305032203.020785    1305032203.0061
632 1305032203.042402    1305032203.050814    1305032203.0461
633 1305032203.074360    1305032203.087046    1305032203.0761
634 1305032203.106441    1305032203.119593    1305032203.1061
635 1305032203.142339    1305032203.150688    1305032203.1461
636 1305032203.174403    1305032203.185760    1305032203.1762
637 1305032203.206514    1305032203.220531    1305032203.2061
638 1305032203.242388    1305032203.256289    1305032203.2462
639 1305032203.274534    1305032203.288357    1305032203.2761
640 1305032203.306523    1305032203.321364    1305032203.3061
641 1305032203.342336    1305032203.353203    1305032203.3461
642 1305032203.374412    1305032203.387383    1305032203.3762
643 1305032203.406466    1305032203.419592    1305032203.4061
644 1305032203.442338    1305032203.454989    1305032203.4461
645 1305032203.474371    1305032203.488573    1305032203.4761
646 1305032203.506370    1305032203.519725    1305032203.5061
647 1305032203.542305    1305032203.555657    1305032203.5461
648 1305032203.574450    1305032203.587320    1305032203.5761
649 1305032203.606426    1305032203.617825    1305032203.6061
650 1305032203.642369    1305032203.654289    1305032203.6461
651 1305032203.674297    1305032203.687813    1305032203.6761
652 1305032203.706370    1305032203.717488    1305032203.7062
653 1305032203.742339    1305032203.756130    1305032203.7461
654 1305032203.774574    1305032203.787440    1305032203.7761
655 1305032203.806707    1305032203.820538    1305032203.8061
656 1305032203.842335    1305032203.856963    1305032203.8462
657 1305032203.874336    1305032203.887460    1305032203.8762
658 1305032203.906574    1305032203.921407    1305032203.9061
659 1305032203.942559    1305032203.956076    1305032203.9461
660 1305032203.974325    1305032203.988813    1305032203.9761
661 1305032204.006392    1305032204.020349    1305032204.0063
662 1305032204.042323    1305032204.056344    1305032204.0461
663 1305032204.074466    1305032204.087610    1305032204.0761
664 1305032204.106451    1305032204.119489    1305032204.1061
665 1305032204.142314    1305032204.155033    1305032204.1463
666 1305032204.174363    1305032204.187125    1305032204.1762
667 1305032204.206451    1305032204.220186    1305032204.2061
668 1305032204.242389    1305032204.255860    1305032204.2461
669 1305032204.274422    1305032204.287211    1305032204.2761
670 1305032204.306370    1305032204.318965    1305032204.3061
671 1305032204.342289    1305032204.355860    1305032204.3461
672 1305032204.374424    1305032204.388080    1305032204.3761
673 1305032204.406379    1305032204.419323    1305032204.4061
674 1305032204.442349    1305032204.456949    1305032204.4461
675 1305032204.474386    1305032204.488777    1305032204.4761
676 1305032204.506452    1305032204.522912    1305032204.5062
677 1305032204.542377    1305032204.556435    1305032204.5461
678 1305032204.574436    1305032204.589638    1305032204.5761
679 1305032204.606480    1305032204.589638    1305032204.6061
680 1305032204.642347    1305032204.656786    1305032204.6461
681 1305032204.674378    1305032204.687190    1305032204.6761
682 1305032204.706407    1305032204.722547    1305032204.7061
683 1305032204.742285    1305032204.755461    1305032204.7461
684 1305032204.774342    1305032204.787181    1305032204.7761
685 1305032204.806540    1305032204.822830    1305032204.8061
686 1305032204.842435    1305032204.855787    1305032204.8461
687 1305032204.874517    1305032204.889051    1305032204.8761
688 1305032204.906369    1305032204.923403    1305032204.9061
689 1305032204.942477    1305032204.956881    1305032204.9462
690 1305032204.974512    1305032204.988154    1305032204.9761
691 1305032205.010354    1305032205.024194    1305032205.0061
692 1305032205.042392    1305032205.055794    1305032205.0461
693 1305032205.074466    1305032205.087003    1305032205.0761
694 1305032205.110394    1305032205.121476    1305032205.1061
695 1305032205.142261    1305032205.152372    1305032205.1461
696 1305032205.174439    1305032205.186662    1305032205.1761
697 1305032205.210348    1305032205.223529    1305032205.2062
698 1305032205.242330    1305032205.255156    1305032205.2461
699 1305032205.274318    1305032205.285312    1305032205.2761
700 1305032205.310423    1305032205.323754    1305032205.3061
701 1305032205.342337    1305032205.356336    1305032205.3461
702 1305032205.374469    1305032205.388376    1305032205.3762
703 1305032205.410416    1305032205.425096    1305032205.4062
704 1305032205.442399    1305032205.456792    1305032205.4462
705 1305032205.474767    1305032205.489012    1305032205.4761
706 1305032205.510362    1305032205.523744    1305032205.5061
707 1305032205.542335    1305032205.556141    1305032205.5461
708 1305032205.574456    1305032205.588115    1305032205.5764
709 1305032205.610359    1305032205.623277    1305032205.6062
710 1305032205.642362    1305032205.657485    1305032205.6461
711 1305032205.674312    1305032205.657485    1305032205.6761
712 1305032205.710343    1305032205.725247    1305032205.7061
713 1305032205.742441    1305032205.755954    1305032205.7461
714 1305032205.774364    1305032205.791601    1305032205.7761
715 1305032205.810362    1305032205.823688    1305032205.8061
716 1305032205.842403    1305032205.856363    1305032205.8461
717 1305032205.874378    1305032205.891989    1305032205.8761
718 1305032205.910377    1305032205.920903    1305032205.9061
719 1305032205.942307    1305032205.955371    1305032205.9462
720 1305032205.974372    1305032205.992768    1305032205.9761
721 1305032206.010355    1305032206.023649    1305032206.0061
722 1305032206.042482    1305032206.056500    1305032206.0462
723 1305032206.074538    1305032206.091737    1305032206.0761
724 1305032206.110351    1305032206.124960    1305032206.1061
725 1305032206.142369    1305032206.157044    1305032206.1461
726 1305032206.174445    1305032206.157044    1305032206.1761
727 1305032206.210221    1305032206.223742    1305032206.2061
728 1305032206.242342    1305032206.255432    1305032206.2461
729 1305032206.274351    1305032206.290730    1305032206.2761
730 1305032206.310399    1305032206.324898    1305032206.3061
731 1305032206.342369    1305032206.357282    1305032206.3461
732 1305032206.374395    1305032206.357282    1305032206.3761
733 1305032206.410393    1305032206.423631    1305032206.4061
734 1305032206.442397    1305032206.455360    1305032206.4461
735 1305032206.474369    1305032206.491411    1305032206.4761
736 1305032206.510385    1305032206.523396    1305032206.5061
737 1305032206.542369    1305032206.555468    1305032206.5461
738 1305032206.574335    1305032206.592770    1305032206.5761
739 1305032206.610483    1305032206.624877    1305032206.6060
740 1305032206.642370    1305032206.656633    1305032206.6461
741 1305032206.674271    1305032206.688814    1305032206.6761
742 1305032206.710221    1305032206.720034    1305032206.7062
743 1305032206.742357    1305032206.752693    1305032206.7461
744 1305032206.774340    1305032206.791403    1305032206.7761
745 1305032206.810331    1305032206.824686    1305032206.8063
746 1305032206.842381    1305032206.857355    1305032206.8461
747 1305032206.874390    1305032206.857355    1305032206.8761
748 1305032206.910446    1305032206.925852    1305032206.9061
749 1305032206.942625    1305032206.925852    1305032206.9461
750 1305032206.974424    1305032206.960041    1305032206.9761
751 1305032207.010651    1305032207.025247    1305032207.0061
752 1305032207.042380    1305032207.025247    1305032207.0461
753 1305032207.074435    1305032207.059839    1305032207.0761
754 1305032207.110333    1305032207.124744    1305032207.1061
755 1305032207.142378    1305032207.124744    1305032207.1461
756 1305032207.174394    1305032207.161088    1305032207.1761
757 1305032207.210368    1305032207.225442    1305032207.2061
758 1305032207.242442    1305032207.258588    1305032207.2461
759 1305032207.274357    1305032207.258588    1305032207.2761
760 1305032207.310358    1305032207.322760    1305032207.3061
761 1305032207.342384    1305032207.359107    1305032207.3461
762 1305032207.374367    1305032207.359107    1305032207.3761
763 1305032207.410282    1305032207.420110    1305032207.4062
764 1305032207.442368    1305032207.459113    1305032207.4461
765 1305032207.474381    1305032207.459113    1305032207.4761
766 1305032207.510302    1305032207.523228    1305032207.5062
767 1305032207.542370    1305032207.558513    1305032207.5461
768 1305032207.574388    1305032207.558513    1305032207.5762
769 1305032207.610340    1305032207.623155    1305032207.6064
770 1305032207.642344    1305032207.658409    1305032207.6461
771 1305032207.674387    1305032207.658409    1305032207.6761
772 1305032207.710339    1305032207.723636    1305032207.7060
773 1305032207.742509    1305032207.758497    1305032207.7461
774 1305032207.774385    1305032207.758497    1305032207.7761
775 1305032207.810539    1305032207.824960    1305032207.8061
776 1305032207.842406    1305032207.859512    1305032207.8461
777 1305032207.874404    1305032207.859512    1305032207.8760
778 1305032207.910447    1305032207.923707    1305032207.9061
779 1305032207.942475    1305032207.959563    1305032207.9461
780 1305032207.974391    1305032207.959563    1305032207.9761
781 1305032208.010470    1305032208.023759    1305032208.0065
782 1305032208.042348    1305032208.060705    1305032208.0461
783 1305032208.074425    1305032208.060705    1305032208.0762
784 1305032208.110392    1305032208.119968    1305032208.1061
785 1305032208.142445    1305032208.159320    1305032208.1463
786 1305032208.174376    1305032208.187461    1305032208.1761
787 1305032208.210359    1305032208.227330    1305032208.2061
788 1305032208.242408    1305032208.227330    1305032208.2461
789 1305032208.274375    1305032208.288306    1305032208.2760
790 1305032208.310294    1305032208.327139    1305032208.3061
791 1305032208.342359    1305032208.327139    1305032208.3461
792 1305032208.374712    1305032208.359587    1305032208.3761
793 1305032208.410540    1305032208.427627    1305032208.4061
794 1305032208.442395    1305032208.427627    1305032208.4461
795 1305032208.474626    1305032208.459351    1305032208.4761
796 1305032208.510370    1305032208.528841    1305032208.5061
797 1305032208.542387    1305032208.528841    1305032208.5461
798 1305032208.574904    1305032208.560823    1305032208.5760
799 1305032208.610377    1305032208.627327    1305032208.6060
800 1305032208.642368    1305032208.627327    1305032208.6460
801 1305032208.674464    1305032208.660909    1305032208.6760
802 1305032208.710490    1305032208.728794    1305032208.7060
803 1305032208.742309    1305032208.728794    1305032208.7461
804 1305032208.774758    1305032208.759263    1305032208.7760
805 1305032208.810360    1305032208.828083    1305032208.8060
806 1305032208.842361    1305032208.828083    1305032208.8461
807 1305032208.874449    1305032208.860410    1305032208.8760
808 1305032208.910362    1305032208.892832    1305032208.9060
809 1305032208.942446    1305032208.928466    1305032208.9461
810 1305032208.974317    1305032208.958897    1305032208.9761
811 1305032209.010349    1305032209.027480    1305032209.0061
812 1305032209.042354    1305032209.027480    1305032209.0461
813 1305032209.074325    1305032209.058882    1305032209.0761
814 1305032209.110344    1305032209.127543    1305032209.1063
815 1305032209.142303    1305032209.127543    1305032209.1461
816 1305032209.174364    1305032209.159324    1305032209.1761
817 1305032209.210335    1305032209.227057    1305032209.2063
818 1305032209.242357    1305032209.227057    1305032209.2460
819 1305032209.274316    1305032209.258724    1305032209.2760
820 1305032209.310324    1305032209.327424    1305032209.3060
821 1305032209.342354    1305032209.327424    1305032209.3461
822 1305032209.374327    1305032209.358709    1305032209.3761
823 1305032209.410376    1305032209.394330    1305032209.4060
824 1305032209.442343    1305032209.426640    1305032209.4460
825 1305032209.474385    1305032209.459443    1305032209.4770
826 1305032209.510364    1305032209.495227    1305032209.5060
827 1305032209.542394    1305032209.528457    1305032209.5460
828 1305032209.574442    1305032209.559324    1305032209.5760
829 1305032209.610345    1305032209.594916    1305032209.6060
830 1305032209.642347    1305032209.627017    1305032209.6460
831 1305032209.674721    1305032209.664467    1305032209.6761
832 1305032209.710597    1305032209.726442    1305032209.7060
833 1305032209.742374    1305032209.726442    1305032209.7460
834 1305032209.774767    1305032209.760478    1305032209.7762
835 1305032209.810332    1305032209.826399    1305032209.8061
836 1305032209.842351    1305032209.826399    1305032209.8460
837 1305032209.874326    1305032209.859139    1305032209.8761
838 1305032209.910360    1305032209.926233    1305032209.9060
839 1305032209.942364    1305032209.926233    1305032209.9464
840 1305032209.974383    1305032209.959681    1305032209.9760
841 1305032210.010313    1305032209.995030    1305032210.0060
842 1305032210.042386    1305032210.028105    1305032210.0461
843 1305032210.074363    1305032210.059324    1305032210.0760
844 1305032210.110389    1305032210.094718    1305032210.1060
845 1305032210.142266    1305032210.127081    1305032210.1460
846 1305032210.174380    1305032210.158661    1305032210.1760
847 1305032210.210412    1305032210.226274    1305032210.2060
848 1305032210.242346    1305032210.226274    1305032210.2460
849 1305032210.274358    1305032210.258715    1305032210.2761
850 1305032210.310544    1305032210.322861    1305032210.3060
851 1305032210.342506    1305032210.356677    1305032210.3461
852 1305032210.374472    1305032210.356677    1305032210.3761
853 1305032210.410424    1305032210.394096    1305032210.4061
854 1305032210.442396    1305032210.427586    1305032210.4460
855 1305032210.474511    1305032210.459520    1305032210.4760
856 1305032210.510395    1305032210.495168    1305032210.5060
857 1305032210.542370    1305032210.528052    1305032210.5460
858 1305032210.574404    1305032210.557746    1305032210.5760
859 1305032210.610379    1305032210.595020    1305032210.6060
860 1305032210.642390    1305032210.627235    1305032210.6460
861 1305032210.674550    1305032210.662880    1305032210.6760
862 1305032210.710365    1305032210.694989    1305032210.7060
863 1305032210.742415    1305032210.728696    1305032210.7460
864 1305032210.774629    1305032210.762750    1305032210.7760
865 1305032210.810392    1305032210.795066    1305032210.8060
866 1305032210.842380    1305032210.826878    1305032210.8460
867 1305032210.874505    1305032210.863152    1305032210.8760
868 1305032210.910405    1305032210.895145    1305032210.9060
869 1305032210.942466    1305032210.931368    1305032210.9460
870 1305032210.974653    1305032210.963249    1305032210.9760
871 1305032211.010371    1305032210.995384    1305032211.0060
872 1305032211.042413    1305032211.027187    1305032211.0461
873 1305032211.074255    1305032211.060551    1305032211.0760
874 1305032211.110341    1305032211.093193    1305032211.1062
875 1305032211.142597    1305032211.128148    1305032211.1460
876 1305032211.174834    1305032211.163080    1305032211.1760
877 1305032211.210385    1305032211.195786    1305032211.2060
878 1305032211.242660    1305032211.227700    1305032211.2460
879 1305032211.274512    1305032211.263208    1305032211.2760
880 1305032211.310449    1305032211.295341    1305032211.3060
881 1305032211.342375    1305032211.327416    1305032211.3460
882 1305032211.374496    1305032211.363063    1305032211.3760
883 1305032211.410472    1305032211.395062    1305032211.4060
884 1305032211.442689    1305032211.428043    1305032211.4463
885 1305032211.474663    1305032211.463566    1305032211.4760
886 1305032211.510382    1305032211.495475    1305032211.5060
887 1305032211.542531    1305032211.527782    1305032211.5460
888 1305032211.574430    1305032211.563076    1305032211.5761
889 1305032211.610365    1305032211.594902    1305032211.6060
890 1305032211.642418    1305032211.627354    1305032211.6460
891 1305032211.674547    1305032211.663019    1305032211.6760
892 1305032211.710338    1305032211.694953    1305032211.7060
893 1305032211.742374    1305032211.726674    1305032211.7460
894 1305032211.774512    1305032211.762552    1305032211.7760
895 1305032211.810377    1305032211.794515    1305032211.8060
896 1305032211.842378    1305032211.827005    1305032211.8460
897 1305032211.874630    1305032211.862459    1305032211.8760
898 1305032211.910470    1305032211.894411    1305032211.9060
899 1305032211.942539    1305032211.930348    1305032211.9460
900 1305032211.974469    1305032211.962188    1305032211.9760
901 1305032212.010338    1305032211.995022    1305032212.0060
902 1305032212.042458    1305032212.031371    1305032212.0460
903 1305032212.074506    1305032212.063015    1305032212.0760
904 1305032212.110367    1305032212.095318    1305032212.1060
905 1305032212.142475    1305032212.131489    1305032212.1460
906 1305032212.174505    1305032212.163409    1305032212.1760
907 1305032212.210480    1305032212.195295    1305032212.2060
908 1305032212.242463    1305032212.231299    1305032212.2460
909 1305032212.274564    1305032212.263242    1305032212.2759
910 1305032212.310394    1305032212.295290    1305032212.3060
911 1305032212.342472    1305032212.331772    1305032212.3460
912 1305032212.374842    1305032212.363194    1305032212.3760
913 1305032212.410380    1305032212.395342    1305032212.4060
914 1305032212.442501    1305032212.431694    1305032212.4460
915 1305032212.474527    1305032212.463204    1305032212.4759
916 1305032212.510341    1305032212.495067    1305032212.5060
917 1305032212.542508    1305032212.531543    1305032212.5460
918 1305032212.574325    1305032212.563674    1305032212.5760
919 1305032212.610254    1305032212.627447    1305032212.6060
920 1305032212.642521    1305032212.627447    1305032212.6460
921 1305032212.674498    1305032212.662947    1305032212.6760
922 1305032212.710336    1305032212.692957    1305032212.7063
923 1305032212.742847    1305032212.731670    1305032212.7460
924 1305032212.774575    1305032212.763074    1305032212.7760
925 1305032212.810368    1305032212.794797    1305032212.8060
926 1305032212.842568    1305032212.831792    1305032212.8460
927 1305032212.874508    1305032212.863764    1305032212.8760
928 1305032212.910395    1305032212.894706    1305032212.9060
929 1305032212.942477    1305032212.931605    1305032212.9460
930 1305032212.974407    1305032212.963344    1305032212.9760
931 1305032213.010380    1305032212.995067    1305032213.0060
932 1305032213.042304    1305032213.030042    1305032213.0460
933 1305032213.074503    1305032213.063335    1305032213.0760
934 1305032213.110372    1305032213.095307    1305032213.1060
935 1305032213.142510    1305032213.131730    1305032213.1460
936 1305032213.174336    1305032213.163857    1305032213.1759
937 1305032213.210443    1305032213.198420    1305032213.2060
938 1305032213.242392    1305032213.230513    1305032213.2462
939 1305032213.274444    1305032213.262357    1305032213.2760
940 1305032213.310366    1305032213.298260    1305032213.3060
941 1305032213.342441    1305032213.330287    1305032213.3260
942 1305032213.374690    1305032213.362295    1305032213.3959
943 1305032213.410420    1305032213.398206    1305032213.4060
944 1305032213.442605    1305032213.430258    1305032213.4461
945 1305032213.474640    1305032213.462413    1305032213.4761
946 1305032213.510422    1305032213.498191    1305032213.5059
947 1305032213.542388    1305032213.530178    1305032213.5460
948 1305032213.574442    1305032213.562428    1305032213.5760
949 1305032213.610404    1305032213.598435    1305032213.6060
950 1305032213.642569    1305032213.630286    1305032213.6463
951 1305032213.674418    1305032213.662630    1305032213.6760
952 1305032213.710549    1305032213.699116    1305032213.7060
953 1305032213.742482    1305032213.731177    1305032213.7460
954 1305032213.774474    1305032213.762868    1305032213.7760
955 1305032213.810376    1305032213.799046    1305032213.8060
956 1305032213.842487    1305032213.831055    1305032213.8460
957 1305032213.874647    1305032213.862834    1305032213.8760
958 1305032213.910381    1305032213.899036    1305032213.9060
959 1305032213.942423    1305032213.931392    1305032213.9460
960 1305032213.974522    1305032213.963021    1305032213.9759
961 1305032214.010370    1305032213.999252    1305032214.0060
962 1305032214.042545    1305032214.031465    1305032214.0460
963 1305032214.074286    1305032214.059470    1305032214.0760
964 1305032214.110291    1305032214.099096    1305032214.1059
965 1305032214.142521    1305032214.130237    1305032214.1460
966 1305032214.174516    1305032214.163035    1305032214.1760
967 1305032214.210391    1305032214.199301    1305032214.2060
968 1305032214.242519    1305032214.230714    1305032214.2460
969 1305032214.278351    1305032214.262732    1305032214.2760
970 1305032214.310321    1305032214.298743    1305032214.3060
971 1305032214.342473    1305032214.330792    1305032214.3460
972 1305032214.378584    1305032214.366508    1305032214.3760
973 1305032214.410541    1305032214.398785    1305032214.4059
974 1305032214.442484    1305032214.431641    1305032214.4460
975 1305032214.478559    1305032214.467366    1305032214.4760
976 1305032214.510403    1305032214.499547    1305032214.5060
977 1305032214.542564    1305032214.531755    1305032214.5460
978 1305032214.578435    1305032214.566829    1305032214.5762
979 1305032214.610410    1305032214.599288    1305032214.6060
980 1305032214.642495    1305032214.631904    1305032214.6459
981 1305032214.678469    1305032214.667446    1305032214.6760
982 1305032214.710581    1305032214.699569    1305032214.7063
983 1305032214.742491    1305032214.731641    1305032214.7459
984 1305032214.778394    1305032214.767147    1305032214.7759
985 1305032214.810517    1305032214.799067    1305032214.8060
986 1305032214.842490    1305032214.831254    1305032214.8460
987 1305032214.878427    1305032214.866911    1305032214.8760
988 1305032214.910391    1305032214.899201    1305032214.9060
989 1305032214.942427    1305032214.931118    1305032214.9459
990 1305032214.978577    1305032214.967751    1305032214.9760
991 1305032215.010342    1305032214.999451    1305032215.0060
992 1305032215.042496    1305032215.030912    1305032215.0460
993 1305032215.078529    1305032215.066797    1305032215.0761
994 1305032215.110401    1305032215.098653    1305032215.1059
995 1305032215.143205    1305032215.130903    1305032215.1459
996 1305032215.178530    1305032215.166604    1305032215.1759
997 1305032215.210486    1305032215.198802    1305032215.2059
998 1305032215.242371    1305032215.230798    1305032215.2460
999 1305032215.278366    1305032215.266238    1305032215.2759
1000 1305032215.310363    1305032215.295182    1305032215.3060
1001 1305032215.342417    1305032215.330687    1305032215.3461
1002 1305032215.378375    1305032215.366563    1305032215.3759
1003 1305032215.410425    1305032215.398438    1305032215.4059
1004 1305032215.442589    1305032215.430708    1305032215.4460
1005 1305032215.478270    1305032215.467965    1305032215.4769
1006 1305032215.510404    1305032215.495759    1305032215.5060
1007 1305032215.542417    1305032215.531704    1305032215.5459
1008 1305032215.578513    1305032215.567573    1305032215.5759
1009 1305032215.610382    1305032215.595710    1305032215.6060
1010 1305032215.642412    1305032215.635673    1305032215.6459
1011 1305032215.678572    1305032215.667346    1305032215.6759
1012 1305032215.710476    1305032215.695549    1305032215.7059
1013 1305032215.742411    1305032215.735381    1305032215.7460
1014 1305032215.778523    1305032215.767065    1305032215.7760
1015 1305032215.810503    1305032215.799154    1305032215.8059
1016 1305032215.843262    1305032215.835397    1305032215.8460
1017 1305032215.878582    1305032215.866759    1305032215.8759
1018 1305032215.910455    1305032215.895354    1305032215.9060
1019 1305032215.942442    1305032215.934462    1305032215.9459
1020 1305032215.978375    1305032215.966495    1305032215.9759
1021 1305032216.010466    1305032215.995225    1305032216.0060
1022 1305032216.042826    1305032216.033528    1305032216.0459
1023 1305032216.078460    1305032216.067534    1305032216.0759
1024 1305032216.111346    1305032216.098830    1305032216.1160
1025 1305032216.178247    1305032216.166568    1305032216.1759
1026 1305032216.210278    1305032216.196726    1305032216.2059
1027 1305032216.242408    1305032216.234992    1305032216.2459
1028 1305032216.278313    1305032216.265371    1305032216.2759
1029 1305032216.310546    1305032216.298458    1305032216.3059
1030 1305032216.342396    1305032216.332186    1305032216.3459
1031 1305032216.378409    1305032216.366621    1305032216.3759
1032 1305032216.410545    1305032216.397805    1305032216.4059
1033 1305032216.442517    1305032216.435378    1305032216.4459
1034 1305032216.478345    1305032216.463440    1305032216.4759
1035 1305032216.510397    1305032216.497828    1305032216.5059
1036 1305032216.542470    1305032216.531612    1305032216.5459
1037 1305032216.578509    1305032216.565853    1305032216.5759
1038 1305032216.610539    1305032216.597726    1305032216.6060
1039 1305032216.642490    1305032216.631479    1305032216.6460
1040 1305032216.678828    1305032216.666342    1305032216.6759
1041 1305032216.710538    1305032216.700536    1305032216.7059
1042 1305032216.742550    1305032216.734797    1305032216.7459
1043 1305032216.778433    1305032216.767392    1305032216.7760
1044 1305032216.810335    1305032216.795586    1305032216.8059
1045 1305032216.842459    1305032216.834740    1305032216.8459
1046 1305032216.878386    1305032216.867673    1305032216.8759
1047 1305032216.910308    1305032216.903325    1305032216.9059
1048 1305032216.942363    1305032216.933198    1305032216.9459
1049 1305032216.978332    1305032216.967336    1305032216.9759
1050 1305032217.010429    1305032217.002781    1305032217.0059
1051 1305032217.042675    1305032217.035233    1305032217.0459
1052 1305032217.078598    1305032217.067381    1305032217.0760
1053 1305032217.110427    1305032217.103146    1305032217.1060
1054 1305032217.142525    1305032217.135168    1305032217.1459
1055 1305032217.178531    1305032217.167523    1305032217.1760
1056 1305032217.210388    1305032217.203346    1305032217.2060
1057 1305032217.242451    1305032217.234939    1305032217.2459
1058 1305032217.278580    1305032217.267273    1305032217.2760
1059 1305032217.310416    1305032217.299271    1305032217.3059
1060 1305032217.342449    1305032217.335136    1305032217.3459
1061 1305032217.378872    1305032217.367496    1305032217.3759
1062 1305032217.410445    1305032217.400429    1305032217.4060
1063 1305032217.442444    1305032217.435126    1305032217.4459
1064 1305032217.478307    1305032217.463463    1305032217.4759
1065 1305032217.511108    1305032217.503468    1305032217.5159
1066 1305032217.542486    1305032217.535271    1305032217.5459
1067 1305032217.578482    1305032217.567139    1305032217.5759
1068 1305032217.610504    1305032217.602609    1305032217.6059
1069 1305032217.642631    1305032217.635434    1305032217.6459
1070 1305032217.678636    1305032217.667116    1305032217.6759
1071 1305032217.711920    1305032217.703238    1305032217.7159
